date,district,cases_new,cases_total,discharged_new,discharged_total,active_cases_total,deaths_new,deaths_total,non_covid_deaths
2021-11-21,bengaluru rural,1,62072,2,61130,52,0,890,0
2021-11-21,bengaluru urban,134,1255054,180,1232932,5798,1,16323,1
2021-11-21,bidar,0,24344,0,23937,2,0,401,4
2021-11-21,chamarajanagara,3,33034,5,32498,22,0,503,11
2021-11-21,chikkaballapura,0,43969,0,43530,7,0,431,1
2021-11-21,chikkamagaluru,5,51188,9,50749,43,0,396,0
2021-11-21,chitradurga,1,36703,0,36463,32,0,208,0
2021-11-21,dakshina kannada,10,115740,15,113952,96,0,1685,7
2021-11-21,davanagere,1,50999,1,50378,13,0,608,0
2021-11-21,dharwada,2,61026,2,59681,25,0,1318,2
2021-11-21,gadag,0,26067,0,25747,1,0,319,0
2021-11-21,hassana,6,111985,23,110658,68,0,1257,2
2021-11-21,haveri,0,21948,0,21304,1,0,643,0
2021-11-21,kalaburagi,0,61948,0,61116,12,0,820,0
2021-11-21,kodagu,6,37204,4,36802,71,0,330,1
2021-11-21,kolara,3,47001,2,46320,43,0,638,0
2021-11-21,koppala,0,35199,0,34661,12,0,526,0
2021-11-21,mandya,2,73836,2,73153,29,0,654,0
2021-11-21,mysuru,48,179564,4,176943,200,0,2421,0
2021-11-21,others*,0,36,0,33,0,0,3,0
2021-11-21,raichuru,0,39980,0,39645,3,0,332,0
2021-11-21,ramanagara,0,24213,0,23886,4,0,323,0
2021-11-21,shivamogga,1,69506,0,68326,90,0,1090,0
2021-11-21,tumakuru,10,121017,10,119743,140,0,1134,0
2021-11-21,udupi,5,76839,6,76293,58,0,488,0
2021-11-21,uttara kannada,6,56381,9,55544,65,0,772,0
2021-11-21,vijayapura,0,36277,0,35776,6,0,495,0
2021-11-21,yadagiri,0,27547,0,27339,2,0,206,0
2021-11-22,bagalakote,0,35180,0,34844,3,0,333,0
2021-11-22,ballari,2,97789,0,95994,109,0,1686,0
2021-11-22,belagavi,1,79956,5,78959,55,0,942,0
2021-11-22,bengaluru rural,1,62073,5,61135,48,0,890,0
2021-11-22,bengaluru urban,112,1255166,300,1233232,5609,1,16324,1
2021-11-22,bidar,0,24344,0,23937,2,0,401,4
2021-11-22,chamarajanagara,5,33039,1,32499,26,0,503,11
2021-11-22,chikkaballapura,0,43969,0,43530,7,0,431,1
2021-11-22,chikkamagaluru,1,51189,3,50752,41,0,396,0
2021-11-22,chitradurga,1,36704,0,36463,33,0,208,0
2021-11-22,dakshina kannada,16,115756,9,113961,103,0,1685,7
2021-11-22,davanagere,1,51000,1,50379,13,0,608,0
2021-11-22,dharwada,2,61028,2,59683,24,1,1319,2
2021-11-22,gadag,0,26067,0,25747,1,0,319,0
2021-11-22,hassana,3,111988,7,110665,64,0,1257,2
2021-11-22,haveri,0,21948,0,21304,1,0,643,0
2021-11-22,kalaburagi,0,61948,1,61117,11,0,820,0
2021-11-22,kodagu,7,37211,3,36805,75,0,330,1
2021-11-22,kolara,1,47002,5,46325,39,0,638,0
2021-11-22,koppala,0,35199,0,34661,12,0,526,0
2021-11-22,mandya,3,73839,3,73156,29,0,654,0
2021-11-22,mysuru,14,179578,10,176953,204,0,2421,0
2021-11-22,others*,0,36,0,33,0,0,3,0
2021-11-22,raichuru,0,39980,0,39645,3,0,332,0
2021-11-22,ramanagara,0,24213,0,23886,4,0,323,0
2021-11-22,shivamogga,0,69506,0,68326,90,0,1090,0
2021-11-22,tumakuru,3,121020,11,119754,132,0,1134,0
2021-11-22,udupi,4,76843,6,76299,56,0,488,0
2021-11-22,uttara kannada,1,56382,1,55545,65,0,772,0
2021-11-22,vijayapura,0,36277,0,35776,6,0,495,0
2021-11-22,yadagiri,0,27547,0,27339,2,0,206,0
2021-11-23,bagalakote,0,35180,0,34844,3,0,333,0
2021-11-23,ballari,0,97789,3,95997,106,0,1686,0
2021-11-23,belagavi,2,79958,4,78963,52,1,943,0
2021-11-23,bengaluru rural,3,62076,2,61137,49,0,890,0
2021-11-23,bengaluru urban,122,1255288,300,1233532,5430,1,16325,1
2021-11-23,bidar,0,24344,0,23937,2,0,401,4
2021-11-23,chamarajanagara,4,33043,4,32503,26,0,503,11
2021-11-23,chikkaballapura,3,43972,4,43534,6,0,431,1
2021-11-23,chikkamagaluru,4,51193,2,50754,43,0,396,0
2021-11-23,chitradurga,1,36705,1,36464,33,0,208,0
2021-11-23,dakshina kannada,17,115773,8,113969,111,1,1686,7
2021-11-23,davanagere,1,51001,0,50379,14,0,608,0
2021-11-23,dharwada,4,61032,1,59684,27,0,1319,2
2021-11-23,gadag,1,26068,0,25747,2,0,319,0
2021-11-23,hassana,5,111993,3,110668,66,0,1257,2
2021-11-23,haveri,0,21948,0,21304,1,0,643,0
2021-11-23,kalaburagi,0,61948,2,61119,9,0,820,0
2021-11-23,kodagu,5,37216,4,36809,76,0,330,1
2021-11-23,kolara,4,47006,4,46329,39,0,638,0
2021-11-23,koppala,0,35199,0,34661,11,1,527,0
2021-11-23,mandya,2,73841,2,73158,29,0,654,0
2021-11-23,mysuru,22,179600,9,176962,217,0,2421,0
2021-11-23,others*,0,36,0,33,0,0,3,0
2021-11-23,raichuru,0,39980,0,39645,3,0,332,0
2021-11-23,ramanagara,0,24213,0,23886,4,0,323,0
2021-11-23,shivamogga,3,69509,2,68328,91,0,1090,0
2021-11-23,tumakuru,12,121032,17,119771,126,1,1135,0
2021-11-23,udupi,3,76846,3,76302,56,0,488,0
2021-11-23,uttara kannada,5,56387,4,55549,66,0,772,0
2021-11-23,vijayapura,1,36278,0,35776,7,0,495,0
2021-11-23,yadagiri,0,27547,0,27339,2,0,206,0
2021-11-24,bagalakote,0,35180,0,34844,3,0,333,0
2021-11-24,ballari,0,97789,1,95998,105,0,1686,0
2021-11-24,belagavi,4,79962,2,78965,54,0,943,0
2021-11-24,bengaluru rural,2,62078,7,61144,44,0,890,0
2021-11-24,bengaluru urban,152,1255440,464,1233996,5117,1,16326,1
2021-11-24,bidar,0,24344,0,23937,2,0,401,4
2021-11-24,chamarajanagara,2,33045,2,32505,26,0,503,11
2021-11-24,chikkaballapura,0,43972,0,43534,6,0,431,1
2021-11-24,chikkamagaluru,5,51198,2,50756,46,0,396,0
2021-11-24,chitradurga,4,36709,1,36465,36,0,208,0
2021-11-24,dakshina kannada,14,115787,10,113979,115,0,1686,7
2021-11-24,davanagere,0,51001,0,50379,14,0,608,0
2021-11-24,dharwada,5,61037,1,59685,30,1,1320,2
2021-11-24,gadag,0,26068,0,25747,2,0,319,0
2021-11-24,hassana,15,112008,11,110679,70,0,1257,2
2021-11-24,haveri,0,21948,0,21304,1,0,643,0
2021-11-24,kalaburagi,1,61949,1,61120,8,1,821,0
2021-11-24,kodagu,1,37217,5,36814,72,0,330,1
2021-11-24,kolara,0,47006,4,46333,35,0,638,0
2021-11-24,koppala,0,35199,0,34661,11,0,527,0
2021-11-24,mandya,3,73844,1,73159,31,0,654,0
2021-11-24,mysuru,30,179630,7,176969,240,0,2421,0
2021-11-24,others*,0,36,0,33,0,0,3,0
2021-11-24,raichuru,0,39980,1,39646,2,0,332,0
2021-11-24,ramanagara,0,24213,0,23886,4,0,323,0
2021-11-24,shivamogga,4,69513,8,68336,87,0,1090,0
2021-11-24,tumakuru,4,121036,9,119780,121,0,1135,0
2021-11-24,udupi,8,76854,6,76308,58,0,488,0
2021-11-24,uttara kannada,0,56387,1,55550,65,0,772,0
2021-11-24,vijayapura,0,36278,1,35777,6,0,495,0
2021-11-24,yadagiri,0,27547,1,27340,1,0,206,0
2021-11-25,bagalakote,0,35180,0,34844,3,0,333,0
2021-11-25,ballari,0,97789,0,95998,105,0,1686,0
2021-11-25,belagavi,5,79967,1,78966,58,0,943,0
2021-11-25,bengaluru rural,1,62079,13,61157,32,0,890,0
2021-11-25,bengaluru urban,171,1255611,147,1234143,5141,0,16326,1
2021-11-25,bidar,0,24344,2,23939,0,0,401,4
2021-11-25,chamarajanagara,2,33047,1,32506,27,0,503,11
2021-11-25,chikkaballapura,1,43973,1,43535,6,0,431,1
2021-11-25,chikkamagaluru,2,51200,1,50757,47,0,396,0
2021-11-25,chitradurga,6,36715,0,36465,42,0,208,0
2021-11-25,dakshina kannada,13,115800,13,113992,115,0,1686,7
2021-11-25,davanagere,1,51002,1,50380,14,0,608,0
2021-11-25,dharwada,42,61079,0,59685,72,0,1320,2
2021-11-25,gadag,0,26068,0,25747,2,0,319,0
2021-11-25,hassana,5,112013,3,110682,72,0,1257,2
2021-11-25,haveri,1,21949,0,21304,2,0,643,0
2021-11-25,kalaburagi,0,61949,1,61121,6,1,822,0
2021-11-25,kodagu,4,37221,9,36823,67,0,330,1
2021-11-25,kolara,2,47008,4,46337,32,1,639,0
2021-11-25,koppala,0,35199,0,34661,11,0,527,0
2021-11-25,mandya,3,73847,2,73161,32,0,654,0
2021-11-25,mysuru,20,179650,0,176969,260,0,2421,0
2021-11-25,others*,0,36,0,33,0,0,3,0
2021-11-25,raichuru,0,39980,0,39646,2,0,332,0
2021-11-25,ramanagara,1,24214,0,23886,5,0,323,0
2021-11-25,shivamogga,3,69516,1,68337,89,0,1090,0
2021-11-25,tumakuru,8,121044,8,119788,121,0,1135,0
2021-11-25,udupi,13,76867,7,76315,64,0,488,0
2021-11-25,uttara kannada,1,56388,9,55559,57,0,772,0
2021-11-25,vijayapura,0,36278,0,35777,6,0,495,0
2021-11-25,yadagiri,1,27548,0,27340,2,0,206,0
2021-11-26,bagalakote,1,35181,1,34845,3,0,333,0
2021-11-26,ballari,1,97790,0,95998,106,0,1686,0
2021-11-26,belagavi,9,79976,3,78969,64,0,943,0
2021-11-26,bengaluru rural,3,62082,4,61161,31,0,890,0
2021-11-26,bengaluru urban,224,1255835,129,1234272,5235,1,16327,1
2021-11-26,bidar,0,24344,0,23939,0,0,401,4
2021-11-26,chamarajanagara,1,33048,0,32506,28,0,503,11
2021-11-26,chikkaballapura,0,43973,0,43535,6,0,431,1
2021-11-26,chikkamagaluru,5,51205,3,50760,49,0,396,0
2021-11-26,chitradurga,4,36719,1,36466,45,0,208,0
2021-11-26,dakshina kannada,19,115819,11,114003,122,1,1687,7
2021-11-26,davanagere,0,51002,2,50382,12,0,608,0
2021-11-26,dharwada,85,61164,0,59685,156,1,1321,2
2021-11-26,gadag,1,26069,0,25747,3,0,319,0
2021-11-26,hassana,2,112015,3,110685,70,1,1258,2
2021-11-26,haveri,0,21949,0,21304,2,0,643,0
2021-11-26,kalaburagi,0,61949,1,61122,5,0,822,0
2021-11-26,kodagu,2,37223,9,36832,59,1,331,1
2021-11-26,kolara,3,47011,9,46346,26,0,639,0
2021-11-26,koppala,0,35199,0,34661,11,0,527,0
2021-11-26,mandya,1,73848,3,73164,30,0,654,0
2021-11-26,mysuru,25,179675,55,177024,230,0,2421,0
2021-11-26,others*,0,36,0,33,0,0,3,0
2021-11-26,raichuru,0,39980,0,39646,1,1,333,0
2021-11-26,ramanagara,0,24214,0,23886,5,0,323,0
2021-11-26,shivamogga,3,69519,4,68341,88,0,1090,0
2021-11-26,tumakuru,5,121049,9,119797,117,0,1135,0
2021-11-26,udupi,3,76870,11,76326,56,0,488,0
2021-11-26,uttara kannada,5,56393,17,55576,45,0,772,0
2021-11-26,vijayapura,0,36278,2,35779,4,0,495,0
2021-11-26,yadagiri,0,27548,0,27340,2,0,206,0
2021-11-27,bagalakote,0,35181,0,34845,3,0,333,0
2021-11-27,ballari,0,97790,0,95998,106,0,1686,0
2021-11-27,belagavi,3,79979,1,78970,66,0,943,0
2021-11-27,bengaluru rural,4,62086,3,61164,32,0,890,0
2021-11-27,bengaluru urban,149,1255984,105,1234377,5279,0,16327,1
2021-11-27,bidar,2,24346,0,23939,2,0,401,4
2021-11-27,chamarajanagara,3,33051,5,32511,26,0,503,11
2021-11-27,chikkaballapura,1,43974,0,43535,7,0,431,1
2021-11-27,chikkamagaluru,4,51209,4,50764,49,0,396,0
2021-11-27,chitradurga,5,36724,2,36468,47,1,209,0
2021-11-27,dakshina kannada,13,115832,7,114010,128,0,1687,7
2021-11-27,davanagere,0,51002,0,50382,12,0,608,0
2021-11-27,dharwada,76,61240,3,59688,228,1,1322,2
2021-11-27,gadag,2,26071,0,25747,5,0,319,0
2021-11-27,hassana,7,112022,1,110686,76,0,1258,2
2021-11-27,haveri,0,21949,1,21305,1,0,643,0
2021-11-27,kalaburagi,0,61949,0,61122,5,0,822,0
2021-11-27,kodagu,3,37226,2,36834,60,0,331,1
2021-11-27,kolara,1,47012,5,46351,22,0,639,0
2021-11-27,koppala,2,35201,0,34661,13,0,527,0
2021-11-27,mandya,1,73849,1,73165,30,0,654,0
2021-11-27,mysuru,27,179702,19,177043,238,0,2421,0
2021-11-27,others*,0,36,0,33,0,0,3,0
2021-11-27,raichuru,0,39980,0,39646,1,0,333,0
2021-11-27,ramanagara,0,24214,0,23886,5,0,323,0
2021-11-27,shivamogga,3,69522,0,68341,91,0,1090,0
2021-11-27,tumakuru,7,121056,8,119805,115,1,1136,0
2021-11-27,udupi,5,76875,5,76331,56,0,488,0
2021-11-27,uttara kannada,4,56397,4,55580,45,0,772,0
2021-11-27,vijayapura,0,36278,0,35779,4,0,495,0
2021-11-27,yadagiri,0,27548,0,27340,2,0,206,0
2021-11-28,bagalakote,0,35181,0,34845,3,0,333,0
2021-11-28,ballari,2,97792,0,95998,108,0,1686,0
2021-11-28,belagavi,0,79979,0,78970,66,0,943,0
2021-11-28,bengaluru rural,2,62088,2,61166,32,0,890,0
2021-11-28,bengaluru urban,152,1256136,142,1234519,5287,2,16329,1
2021-11-28,bidar,1,24347,0,23939,3,0,401,4
2021-11-28,chamarajanagara,1,33052,1,32512,26,0,503,11
2021-11-28,chikkaballapura,1,43975,0,43535,8,0,431,1
2021-11-28,chikkamagaluru,0,51209,3,50767,46,0,396,0
2021-11-28,chitradurga,1,36725,1,36469,47,0,209,0
2021-11-28,dakshina kannada,19,115851,11,114021,136,0,1687,7
2021-11-28,davanagere,2,51004,0,50382,14,0,608,0
2021-11-28,dharwada,49,61289,5,59693,272,0,1322,2
2021-11-28,gadag,0,26071,1,25748,4,0,319,0
2021-11-28,hassana,9,112031,13,110699,72,0,1258,2
2021-11-28,haveri,0,21949,0,21305,1,0,643,0
2021-11-28,kalaburagi,2,61951,0,61122,7,0,822,0
2021-11-28,kodagu,8,37234,9,36843,59,0,331,1
2021-11-28,kolara,0,47012,0,46351,22,0,639,0
2021-11-28,koppala,0,35201,0,34661,13,0,527,0
2021-11-28,mandya,1,73850,6,73171,25,0,654,0
2021-11-28,mysuru,26,179728,14,177057,250,0,2421,0
2021-11-28,others*,0,36,0,33,0,0,3,0
2021-11-28,raichuru,0,39980,0,39646,1,0,333,0
2021-11-28,ramanagara,0,24214,0,23886,5,0,323,0
2021-11-28,shivamogga,10,69532,3,68344,98,0,1090,0
2021-11-28,tumakuru,11,121067,6,119811,120,0,1136,0
2021-11-28,udupi,10,76885,5,76336,61,0,488,0
2021-11-28,uttara kannada,8,56405,13,55593,40,0,772,0
2021-11-28,vijayapura,0,36278,1,35780,3,0,495,0
2021-11-28,yadagiri,0,27548,0,27340,2,0,206,0
2021-12-01,bagalakote,0,35182,0,34845,4,0,333,0
2021-12-01,ballari,2,97796,2,96003,107,0,1686,0
2021-12-01,belagavi,2,79986,1,78977,65,1,944,0
2021-12-01,bengaluru rural,3,62095,2,61170,35,0,890,0
2021-12-01,bengaluru urban,165,1256617,72,1235353,4925,1,16338,1
2021-12-01,bidar,0,24348,0,23939,3,0,402,4
2021-12-01,chamarajanagara,9,33072,5,32520,38,0,503,11
2021-12-01,chikkaballapura,0,43975,0,43536,7,0,431,1
2021-12-01,chikkamagaluru,1,51211,5,50778,37,0,396,0
2021-12-01,chitradurga,4,36731,0,36475,47,0,209,0
2021-12-01,dakshina kannada,13,115894,22,114062,138,0,1687,7
2021-12-01,davanagere,0,51006,1,50386,12,0,608,0
2021-12-01,dharwada,10,61319,2,59700,295,0,1322,2
2021-12-01,gadag,1,26073,1,25749,5,0,319,0
2021-12-01,hassana,13,112068,8,110726,82,0,1258,2
2021-12-01,haveri,0,21949,0,21305,1,0,643,0
2021-12-01,kalaburagi,1,61953,1,61124,7,0,822,0
2021-12-01,kodagu,9,37261,5,36857,72,0,331,1
2021-12-01,kolara,2,47017,1,46355,22,0,640,0
2021-12-01,koppala,0,35203,0,34662,14,0,527,0
2021-12-01,mandya,6,73857,1,73177,26,0,654,0
2021-12-01,mysuru,47,179818,15,177117,279,0,2422,0
2021-12-01,others*,0,36,0,33,0,0,3,0
2021-12-01,raichuru,1,39981,0,39647,1,0,333,0
2021-12-01,ramanagara,1,24215,0,23888,4,0,323,0
2021-12-01,shivamogga,13,69557,3,68359,108,0,1090,0
2021-12-01,tumakuru,6,121101,9,119839,125,0,1137,0
2021-12-01,udupi,10,76909,4,76351,70,0,488,0
2021-12-01,uttara kannada,3,56414,2,55600,41,0,773,0
2021-12-01,vijayapura,0,36278,0,35781,2,0,495,0
2021-12-01,yadagiri,0,27548,0,27340,2,0,206,0
2021-12-02,bagalakote,2,35184,0,34845,6,0,333,0
2021-12-02,ballari,2,97798,1,96004,108,0,1686,0
2021-12-02,belagavi,8,79994,1,78978,72,0,944,0
2021-12-02,bengaluru rural,3,62098,1,61171,37,0,890,0
2021-12-02,bengaluru urban,206,1256823,105,1235458,5024,2,16340,1
2021-12-02,bidar,0,24348,1,23940,2,0,402,4
2021-12-02,chamarajanagara,12,33084,4,32524,46,0,503,11
2021-12-02,chikkaballapura,0,43975,1,43537,6,0,431,1
2021-12-02,chikkamagaluru,5,51216,3,50781,39,0,396,0
2021-12-02,chitradurga,2,36733,6,36481,43,0,209,0
2021-12-02,dakshina kannada,20,115914,17,114079,141,0,1687,7
2021-12-02,davanagere,3,51009,0,50386,15,0,608,0
2021-12-02,dharwada,7,61326,4,59704,298,0,1322,2
2021-12-02,gadag,0,26073,0,25749,5,0,319,0
2021-12-02,hassana,8,112076,2,110728,87,1,1259,2
2021-12-02,haveri,1,21950,0,21305,2,0,643,0
2021-12-02,kalaburagi,1,61954,0,61124,8,0,822,0
2021-12-02,kodagu,8,37269,1,36858,79,0,331,1
2021-12-02,kolara,6,47023,4,46359,24,0,640,0
2021-12-02,koppala,4,35207,0,34662,18,0,527,0
2021-12-02,mandya,2,73859,3,73180,25,0,654,0
2021-12-02,mysuru,19,179837,17,177134,281,0,2422,0
2021-12-02,others*,0,36,0,33,0,0,3,0
2021-12-02,raichuru,0,39981,0,39647,1,0,333,0
2021-12-02,ramanagara,0,24215,0,23888,4,0,323,0
2021-12-02,shivamogga,6,69563,4,68363,110,0,1090,0
2021-12-02,tumakuru,6,121107,6,119845,125,0,1137,0
2021-12-02,udupi,10,76919,3,76354,77,0,488,0
2021-12-02,uttara kannada,22,56436,7,55607,56,0,773,0
2021-12-02,vijayapura,0,36278,0,35781,2,0,495,0
2021-12-02,yadagiri,0,27548,0,27340,2,0,206,0
2021-12-03,bagalakote,0,35184,0,34845,6,0,333,0
2021-12-03,ballari,1,97799,0,96004,109,0,1686,0
2021-12-03,belagavi,2,79996,2,78980,72,0,944,0
2021-12-03,bengaluru rural,5,62103,1,61172,41,0,890,0
2021-12-03,bengaluru urban,212,1257035,185,1235643,5049,2,16342,1
2021-12-03,bidar,0,24348,0,23940,2,0,402,4
2021-12-03,chamarajanagara,3,33087,4,32528,45,0,503,11
2021-12-03,chikkaballapura,1,43976,1,43538,6,0,431,1
2021-12-03,chikkamagaluru,2,51218,2,50783,39,0,396,0
2021-12-03,chitradurga,2,36735,3,36484,42,0,209,0
2021-12-03,dakshina kannada,10,115924,10,114089,141,0,1687,7
2021-12-03,davanagere,2,51011,2,50388,15,0,608,0
2021-12-03,dharwada,18,61344,1,59705,315,0,1322,2
2021-12-03,gadag,0,26073,0,25749,5,0,319,0
2021-12-03,hassana,11,112087,14,110742,84,0,1259,2
2021-12-03,haveri,8,21958,0,21305,10,0,643,0
2021-12-03,kalaburagi,1,61955,1,61125,8,0,822,0
2021-12-03,kodagu,0,37269,0,36858,79,0,331,1
2021-12-03,kolara,0,47023,0,46359,23,1,641,0
2021-12-03,koppala,0,35207,0,34662,18,0,527,0
2021-12-03,mandya,2,73861,3,73183,23,1,655,0
2021-12-03,mysuru,45,179882,10,177144,316,0,2422,0
2021-12-03,others*,0,36,0,33,0,0,3,0
2021-12-03,raichuru,0,39981,0,39647,1,0,333,0
2021-12-03,ramanagara,0,24215,0,23888,4,0,323,0
2021-12-03,shivamogga,33,69596,3,68366,140,0,1090,0
2021-12-03,tumakuru,30,121137,6,119851,149,0,1137,0
2021-12-03,udupi,19,76938,7,76361,89,0,488,0
2021-12-03,uttara kannada,6,56442,0,55607,62,0,773,0
2021-12-03,vijayapura,0,36278,0,35781,2,0,495,0
2021-12-03,yadagiri,0,27548,1,27341,1,0,206,0
2021-12-04,bagalakote,0,35184,0,34845,6,0,333,0
2021-12-04,ballari,2,97801,1,96005,110,0,1686,0
2021-12-04,belagavi,3,79999,4,78984,71,0,944,0
2021-12-04,bengaluru rural,1,62104,2,61174,39,1,891,0
2021-12-04,bengaluru urban,207,1257242,159,1235802,5096,1,16343,1
2021-12-04,bidar,0,24348,1,23941,1,0,402,4
2021-12-04,chamarajanagara,3,33090,1,32529,47,0,503,11
2021-12-04,chikkaballapura,0,43976,0,43538,6,0,431,1
2021-12-04,chikkamagaluru,11,51229,5,50788,45,0,396,0
2021-12-04,chitradurga,3,36738,5,36489,40,0,209,0
2021-12-04,dakshina kannada,22,115946,13,114102,149,1,1688,7
2021-12-04,davanagere,2,51013,0,50388,17,0,608,0
2021-12-04,dharwada,26,61370,3,59708,338,0,1322,2
2021-12-04,gadag,0,26073,1,25750,4,0,319,0
2021-12-04,hassana,19,112106,5,110747,98,0,1259,2
2021-12-04,haveri,0,21958,0,21305,10,0,643,0
2021-12-04,kalaburagi,1,61956,1,61126,8,0,822,0
2021-12-04,kodagu,19,37288,8,36866,90,0,331,1
2021-12-04,kolara,5,47028,2,46361,26,0,641,0
2021-12-04,koppala,0,35207,0,34662,18,0,527,0
2021-12-04,mandya,2,73863,1,73184,24,0,655,0
2021-12-04,mysuru,29,179911,41,177185,303,1,2423,0
2021-12-04,others*,0,36,0,33,0,0,3,0
2021-12-04,raichuru,0,39981,0,39647,1,0,333,0
2021-12-04,ramanagara,0,24215,0,23888,4,0,323,0
2021-12-04,shivamogga,19,69615,5,68371,154,0,1090,0
2021-12-04,tumakuru,8,121145,7,119858,150,0,1137,0
2021-12-04,udupi,8,76946,12,76373,85,0,488,0
2021-12-04,uttara kannada,7,56449,0,55607,69,0,773,0
2021-12-04,vijayapura,0,36278,0,35781,2,0,495,0
2021-12-04,yadagiri,0,27548,0,27341,1,0,206,0
2021-12-05,bagalakote,0,35184,0,34845,6,0,333,0
2021-12-05,ballari,5,97806,0,96005,115,0,1686,0
2021-12-05,belagavi,6,80005,5,78989,72,0,944,0
2021-12-05,bengaluru rural,2,62106,2,61176,38,1,892,0
2021-12-05,bengaluru urban,256,1257498,214,1236016,5136,2,16345,1
2021-12-05,bidar,1,24349,0,23941,2,0,402,4
2021-12-05,chamarajanagara,2,33092,3,32532,46,0,503,11
2021-12-05,chikkaballapura,2,43978,0,43538,8,0,431,1
2021-12-05,chikkamagaluru,66,51295,3,50791,108,0,396,0
2021-12-05,chitradurga,1,36739,1,36490,40,0,209,0
2021-12-05,dakshina kannada,13,115959,15,114117,147,0,1688,7
2021-12-05,davanagere,2,51015,0,50388,19,0,608,0
2021-12-05,dharwada,20,61390,44,59752,314,0,1322,2
2021-12-05,gadag,0,26073,2,25752,2,0,319,0
2021-12-05,hassana,12,112118,11,110758,99,0,1259,2
2021-12-05,haveri,0,21958,0,21305,10,0,643,0
2021-12-05,kalaburagi,2,61958,0,61126,10,0,822,0
2021-12-05,kodagu,17,37305,0,36866,107,0,331,1
2021-12-05,kolara,2,47030,3,46364,25,0,641,0
2021-12-05,koppala,0,35207,0,34662,18,0,527,0
2021-12-05,mandya,3,73866,2,73186,25,0,655,0
2021-12-05,mysuru,10,179921,5,177190,307,1,2424,0
2021-12-05,others*,0,36,0,33,0,0,3,0
2021-12-05,raichuru,0,39981,0,39647,1,0,333,0
2021-12-05,ramanagara,0,24215,1,23889,3,0,323,0
2021-12-05,shivamogga,7,69622,3,68374,158,0,1090,0
2021-12-05,tumakuru,8,121153,5,119863,152,1,1138,0
2021-12-05,udupi,5,76951,3,76376,86,1,489,0
2021-12-05,uttara kannada,14,56463,8,55615,75,0,773,0
2021-12-05,vijayapura,0,36278,0,35781,2,0,495,0
2021-12-05,yadagiri,0,27548,0,27341,1,0,206,0
2021-12-06,bagalakote,0,35184,0,34845,6,0,333,0
2021-12-06,ballari,5,97811,1,96006,119,0,1686,0
2021-12-06,belagavi,5,80010,9,78998,68,0,944,0
2021-12-06,bengaluru rural,2,62108,2,61178,38,0,892,0
2021-12-06,bengaluru urban,162,1257660,116,1236132,5179,3,16348,1
2021-12-06,bidar,0,24349,0,23941,2,0,402,4
2021-12-06,chamarajanagara,3,33095,2,32534,47,0,503,11
2021-12-06,chikkaballapura,6,43984,3,43541,11,0,431,1
2021-12-06,chikkamagaluru,40,51335,4,50795,144,0,396,0
2021-12-06,chitradurga,1,36740,1,36491,40,0,209,0
2021-12-06,dakshina kannada,2,115961,9,114126,138,2,1690,7
2021-12-06,davanagere,3,51018,1,50389,21,0,608,0
2021-12-06,dharwada,11,61401,106,59858,219,0,1322,2
2021-12-06,gadag,0,26073,1,25753,1,0,319,0
2021-12-06,hassana,12,112130,2,110760,109,0,1259,2
2021-12-06,haveri,1,21959,9,21314,2,0,643,0
2021-12-06,kalaburagi,0,61958,0,61126,10,0,822,0
2021-12-06,kodagu,5,37310,3,36869,108,1,332,1
2021-12-06,kolara,1,47031,2,46366,24,0,641,0
2021-12-06,koppala,0,35207,3,34665,15,0,527,0
2021-12-06,mandya,3,73869,2,73188,26,0,655,0
2021-12-06,mysuru,16,179937,55,177245,268,0,2424,0
2021-12-06,others*,0,36,0,33,0,0,3,0
2021-12-06,raichuru,0,39981,0,39647,1,0,333,0
2021-12-06,ramanagara,0,24215,0,23889,3,0,323,0
2021-12-06,shivamogga,4,69626,8,68382,154,0,1090,0
2021-12-06,tumakuru,8,121161,6,119869,153,1,1139,0
2021-12-06,udupi,2,76953,5,76381,83,0,489,0
2021-12-06,uttara kannada,9,56472,8,55623,76,0,773,0
2021-12-06,vijayapura,0,36278,0,35781,2,0,495,0
2021-12-06,yadagiri,0,27548,1,27342,0,0,206,0
2021-12-07,bagalakote,0,35184,0,34845,6,0,333,0
2021-12-07,ballari,3,97814,1,96007,121,0,1686,0
2021-12-07,belagavi,1,80011,3,79001,66,0,944,0
2021-12-07,bengaluru rural,3,62111,3,61181,38,0,892,0
2021-12-07,bengaluru urban,215,1257875,97,1236229,5294,3,16351,1
2021-12-07,bidar,0,24349,0,23941,2,0,402,4
2021-12-07,chamarajanagara,0,33095,3,32537,44,0,503,11
2021-12-07,chikkaballapura,1,43985,1,43542,11,0,431,1
2021-12-07,chikkamagaluru,4,51339,4,50799,144,0,396,0
2021-12-07,chitradurga,0,36740,0,36491,40,0,209,0
2021-12-07,dakshina kannada,14,115975,18,114144,133,1,1691,7
2021-12-07,davanagere,0,51018,2,50391,19,0,608,0
2021-12-07,dharwada,6,61407,57,59915,167,1,1323,2
2021-12-07,gadag,0,26073,0,25753,1,0,319,0
2021-12-07,hassana,6,112136,4,110764,111,0,1259,2
2021-12-07,haveri,0,21959,0,21314,2,0,643,0
2021-12-07,kalaburagi,1,61959,2,61128,9,0,822,0
2021-12-07,kodagu,12,37322,9,36878,111,0,332,1
2021-12-07,kolara,2,47033,0,46366,26,0,641,0
2021-12-07,koppala,0,35207,0,34665,15,0,527,0
