date,unit_name,ppe,n95_masks,reusable_masks,disposable_masks,gloves,sanitizer
2020-07-13,coochbehar,21100,12350,21700,23100,4700,2004.0
2020-07-13,dakshin dinajpur,9900,10050,21500,61100,43700,3471.0
2020-07-13,darjeeling,19250,16150,22900,24200,6700,4098.0
2020-07-13,diamond harbour hd,22250,11600,23500,55550,33500,2534.0
2020-07-13,hooghly,22870,13750,29000,42200,46600,4941.0
2020-07-13,howrah,51950,32000,35780,82050,100200,4531.0
2020-07-13,jalpaiguri,18800,15600,35400,55000,8700,3263.0
2020-07-13,jhargram,7050,6300,19890,33550,21200,2593.0
2020-07-13,kalimpong,10150,11300,19000,34550,8200,2870.5
2020-07-13,malda,16100,12200,26000,52100,57700,5201.0
2020-07-13,murshidabad,13833,18980,30700,57100,10700,8180.0
2020-07-13,nadia,33570,15240,33800,70050,68200,3831.0
2020-07-13,north 24 parganas,30800,22540,30440,73500,35700,5433.5
2020-07-13,basirhat hd,21820,19230,28280,76050,89500,2497.0
2020-07-13,paschim bardhaman,19150,13900,17580,31000,51400,1257.0
2020-07-13,paschim medinipur,11650,18300,28590,54050,58200,3635.0
2020-07-13,purba bardhaman,23650,17600,23800,57050,60200,4593.0
2020-07-13,purba medinipur,23050,13000,22220,15050,10600,1731.0
2020-07-13,nandigram hd,9750,13200,24140,73050,46200,5229.0
2020-07-13,purulia,24450,14500,38200,65550,51700,5371.0
2020-07-13,rampurhat hd,14650,10400,21800,28550,24500,2887.0
2020-07-13,south 24 parganas,16750,12800,20900,40050,21200,1641.0
2020-07-13,uttar dinajpur,23750,18350,37600,59550,32700,3403.0
2020-07-13,bankura s mc&h,9000,17150,10200,75000,81500,1060.0
2020-07-13,coochbehar mc&h,8800,6900,11600,29000,39000,1892.0
2020-07-13,nb mc&h,19350,28600,17000,94200,89000,3490.0
2020-07-13,diamond harbour mc&h,8800,9500,9600,67000,75500,1498.0
2020-07-13,malda mc&h,10300,22800,11100,93000,98500,2418.0
2020-07-13,murshidabad mc&h,18630,21950,12600,44500,64500,1490.0
2020-07-13,bardhaman mc&h,12400,14600,17500,72000,85500,2098.0
2020-07-13,medinipur mc&h,20700,20300,24100,98500,71500,4298.0
2020-07-13,purulia mc&h,7800,10200,51600,62000,53500,1698.0
2020-07-13,rampurhat mc&h,13400,11400,15600,26500,28500,5898.0
2020-07-13,raiganj mc&h,7600,6400,9100,22000,24500,890.0
2020-07-13,jnm mc&h,11500,12500,17000,35000,13500,1272.0
2020-07-13,sagar dutta mc&h,18620,15330,17600,60050,81500,2778.0
2020-07-13,id & bg hospital,33050,30800,16600,69100,44500,2671.0
2020-07-13,rg kar mch,24850,30000,15800,145050,151700,3807.0
2020-07-13,nrs mch,29250,23500,24300,53050,31500,3140.0
2020-07-13,ipgmer & sskmh,56400,43590,44100,218550,222500,5767.0
2020-07-13,"medical college, kolkata",59450,49000,18800,113050,166500,3512.0
2020-07-13,cnmch,32350,24800,19150,99500,18500,2972.0
2020-07-13,other govt dept/institutions,206326,176810,143558,391726,435502,28113.3
2020-07-13,stock in hand-in transit,626543,138120,306031,1183682,355408,36910.9
2020-07-13,,1759262,1119040,1515359,4455208,3268210,217590.2
2020-07-12,alipurduar,11800,12650,13400,68400,43700,3042.0
2020-07-12,bankura,18250,16700,20800,64050,38200,4248.0
2020-07-12,birbhum,20450,11700,22400,38550,4200,3671.0
2020-07-12,bishnupur hd,7350,14400,33100,67750,57500,3761.0
2020-07-12,coochbehar,21100,12350,21700,23100,4700,2004.0
2020-07-12,dakshin dinajpur,9900,10050,21500,61100,43700,3471.0
2020-07-12,darjeeling,19250,16150,22900,24200,6700,4098.0
2020-07-12,diamond harbour hd,22250,11600,23500,55550,33500,2534.0
2020-07-12,hooghly,22870,13750,29000,42200,46600,4941.0
2020-07-12,howrah,51950,32000,35780,82050,100200,4531.0
2020-07-12,jalpaiguri,18800,15600,35400,55000,8700,3263.0
2020-07-12,jhargram,7050,6300,19890,33550,21200,2593.0
2020-07-12,kalimpong,10150,11300,19000,34550,8200,2870.5
2020-07-12,malda,16100,12200,26000,52100,57700,5201.0
2020-07-12,murshidabad,13833,18980,30700,57100,10700,8180.0
2020-07-12,nadia,33570,15240,33800,70050,68200,3831.0
2020-07-12,north 24 parganas,30800,22540,30440,73500,35700,5433.5
2020-07-12,basirhat hd,21820,19230,28280,76050,89500,2497.0
2020-07-12,paschim bardhaman,19150,13900,17580,31000,51400,1257.0
2020-07-12,paschim medinipur,11650,18300,28590,54050,58200,3635.0
2020-07-12,purba bardhaman,23650,17600,23800,57050,60200,4593.0
2020-07-12,purba medinipur,23050,13000,22220,15050,10600,1731.0
2020-07-12,nandigram hd,9750,13200,24140,73050,46200,5229.0
2020-07-12,purulia,24450,14500,38200,65550,51700,5371.0
2020-07-12,rampurhat hd,14650,10400,21800,28550,24500,2887.0
2020-07-12,south 24 parganas,16750,12800,20900,40050,21200,1641.0
2020-07-12,uttar dinajpur,23750,18350,37600,59550,32700,3403.0
2020-07-12,bankura s mc&h,9000,17150,10200,75000,81500,1060.0
2020-07-12,coochbehar mc&h,8800,6900,11600,29000,39000,1892.0
2020-07-12,nb mc&h,19350,28600,17000,94200,89000,3490.0
2020-07-12,diamond harbour mc&h,8800,9500,9600,67000,75500,1498.0
2020-07-12,malda mc&h,10300,22800,11100,93000,98500,2418.0
2020-07-12,murshidabad mc&h,18630,21950,12600,44500,64500,1490.0
2020-07-12,bardhaman mc&h,12400,14600,17500,72000,85500,2098.0
2020-07-12,medinipur mc&h,20700,20300,24100,98500,71500,4298.0
2020-07-12,purulia mc&h,7800,10200,51600,62000,53500,1698.0
2020-07-12,rampurhat mc&h,13400,11400,15600,26500,28500,5898.0
2020-07-12,raiganj mc&h,7600,6400,9100,22000,24500,890.0
2020-07-12,jnm mc&h,11500,12500,17000,35000,13500,1272.0
2020-07-12,sagar dutta mc&h,18620,15330,17600,60050,81500,2778.0
2020-07-12,id & bg hospital,33050,30800,16600,69100,44500,2671.0
2020-07-12,rg kar mch,24850,30000,15800,145050,151700,3807.0
2020-07-12,nrs mch,29250,23500,24300,53050,31500,3140.0
2020-07-12,ipgmer & sskmh,56400,43590,44100,218550,222500,5767.0
2020-07-12,"medical college, kolkata",59450,49000,18800,113050,166500,3512.0
2020-07-12,cnmch,32350,24800,19150,99500,18500,2972.0
2020-07-12,other govt dept/institutions,206326,176810,143558,391726,435502,28113.3
2020-07-12,stock in hand-in transit,615543,130120,296031,1168682,335408,36710.9
2020-07-12,,1748262,1111040,1505359,4440208,3248210,217390.0
2020-07-11,alipurduar,11800,12650,13400,68400,43700,3042.0
2020-07-11,bankura,18250,16700,20800,64050,38200,4248.0
2020-07-11,birbhum,20450,11700,22400,38550,4200,3671.0
2020-07-11,bishnupur hd,7350,14400,33100,67750,57500,3761.0
2020-07-11,coochbehar,21100,12350,21700,23100,4700,2004.0
2020-07-11,dakshin dinajpur,9900,10050,21500,61100,43700,3471.0
2020-07-11,darjeeling,19250,16150,22900,24200,6700,4098.0
2020-07-11,diamond harbour hd,22250,11600,23500,55550,33500,2534.0
2020-07-11,hooghly,22870,13750,29000,42200,46600,4841.0
2020-07-11,howrah,51950,32000,35780,82050,100200,4531.0
2020-07-11,jalpaiguri,18800,15600,35400,55000,8700,3263.0
2020-07-11,jhargram,7050,6300,19890,33550,21200,2593.0
2020-07-11,kalimpong,10150,11300,19000,34550,8200,2870.5
2020-07-11,malda,16100,12200,26000,52100,57700,5201.0
2020-07-11,murshidabad,13833,18980,30700,57100,10700,8180.0
2020-07-11,nadia,33570,15240,33800,70050,68200,3831.0
2020-07-11,north 24 parganas,30800,22540,30440,73500,35700,5333.5
2020-07-11,basirhat hd,21820,19230,28280,76050,89500,2497.0
2020-07-11,paschim bardhaman,19150,13900,17580,31000,51400,1257.0
2020-07-11,paschim medinipur,11650,18300,28590,54050,58200,3635.0
2020-07-11,purba bardhaman,23650,17600,23800,57050,60200,4593.0
2020-07-11,purba medinipur,23050,13000,22220,15050,10600,1731.0
2020-07-11,nandigram hd,9750,13200,24140,73050,46200,5229.0
2020-07-11,purulia,24450,14500,38200,65550,51700,5371.0
2020-07-11,rampurhat hd,14650,10400,21800,28550,24500,2887.0
2020-07-11,south 24 parganas,16750,12800,20900,40050,21200,1641.0
2020-07-11,uttar dinajpur,23750,18350,37600,59550,32700,3403.0
2020-07-11,bankura s mc&h,9000,17150,10200,75000,81500,1060.0
2020-07-11,coochbehar mc&h,8800,6900,11600,29000,39000,1892.0
2020-07-11,nb mc&h,19350,28600,17000,94200,89000,3490.0
2020-07-11,diamond harbour mc&h,8800,9500,9600,67000,75500,1498.0
2020-07-11,malda mc&h,10300,22800,11100,93000,98500,2418.0
2020-07-11,murshidabad mc&h,18630,21950,12600,44500,64500,1490.0
2020-07-11,bardhaman mc&h,12400,14600,17500,72000,85500,2098.0
2020-07-11,medinipur mc&h,20700,20300,24100,98500,71500,4298.0
2020-07-11,purulia mc&h,7800,10200,51600,62000,53500,1698.0
2020-07-11,rampurhat mc&h,13400,11400,15600,26500,28500,5898.0
2020-07-11,raiganj mc&h,7600,6400,9100,22000,24500,890.0
2020-07-11,jnm mc&h,11500,12500,17000,35000,13500,1272.0
2020-07-11,sagar dutta mc&h,18620,15330,17600,60050,81500,2778.0
2020-07-11,id & bg hospital,33050,30800,16600,69100,44500,2671.0
2020-07-11,rg kar mch,24850,30000,15800,145050,151700,3807.0
2020-07-11,nrs mch,29250,23500,24300,53050,31500,3140.0
2020-07-11,ipgmer & sskmh,56400,43590,44100,218550,222500,5767.0
2020-07-11,"medical college, kolkata",59450,49000,18800,113050,166500,3512.0
2020-07-11,cnmch,32350,24800,19150,99500,18500,2972.0
2020-07-11,other govt dept/institutions,205826,176810,143558,391726,435502,28113.3
2020-07-11,stock in hand-in transit,606043,120120,281031,1153682,315408,36710.9
2020-07-11,,1738262,1101040,1490359,4425208,3228210,217190.0
2020-07-10,alipurduar,11800,12650,13400,68400,43700,3042.0
2020-07-10,bankura,18250,16700,20800,64050,38200,4248.0
2020-07-10,birbhum,20450,11700,22400,38550,4200,3671.0
2020-07-10,bishnupur hd,7350,14400,33100,67750,57500,3761.0
2020-07-10,coochbehar,21100,12350,21700,23100,4700,2004.0
2020-07-10,dakshin dinajpur,9900,10050,21500,61100,43700,3471.0
2020-07-10,darjeeling,19250,16150,22900,24200,6700,4098.0
2020-07-10,diamond harbour hd,22250,11600,23500,55550,33500,2534.0
2020-07-10,hooghly,22870,13750,29000,42200,46600,4841.0
2020-07-10,howrah,51950,32000,35780,82050,97200,4231.0
2020-07-10,jalpaiguri,18800,15600,35400,55000,8700,3263.0
2020-07-10,jhargram,7050,6300,19890,33550,21200,2593.0
2020-07-10,kalimpong,10150,11300,19000,34550,8200,2870.5
2020-07-10,malda,16100,12200,26000,52100,57700,5201.0
2020-07-10,murshidabad,13833,18980,30700,57100,10700,8180.0
2020-07-10,nadia,33570,15240,33800,70050,68200,3831.0
2020-07-10,north 24 parganas,30800,22540,30440,73500,35700,5333.5
2020-07-10,basirhat hd,21820,19230,28280,76050,89500,2497.0
2020-07-10,paschim bardhaman,19150,13900,17580,31000,51400,1257.0
2020-07-10,paschim medinipur,11650,18300,28590,54050,58200,3635.0
2020-07-10,purba bardhaman,23650,17600,23800,57050,60200,4593.0
2020-07-10,purba medinipur,23050,13000,22220,15050,10600,1731.0
2020-07-10,nandigram hd,9750,13200,24140,73050,46200,5229.0
2020-07-10,purulia,24450,14500,38200,65550,51700,5371.0
2020-07-10,rampurhat hd,14650,10400,21800,28550,24500,2887.0
2020-07-10,south 24 parganas,16750,12800,20900,40050,21200,1641.0
2020-07-10,uttar dinajpur,23750,18350,37600,59550,32700,3403.0
2020-07-10,bankura s mc&h,9000,17150,10200,75000,81500,1060.0
2020-07-10,coochbehar mc&h,8800,6900,11600,29000,39000,1892.0
2020-07-10,nb mc&h,19350,28600,17000,94200,89000,3490.0
2020-07-10,diamond harbour mc&h,8800,9500,9600,67000,75500,1498.0
2020-07-10,malda mc&h,10300,22800,11100,93000,98500,2418.0
2020-07-10,murshidabad mc&h,18630,21950,12600,44500,59500,1490.0
2020-07-10,bardhaman mc&h,12400,14600,17500,72000,85500,2098.0
2020-07-10,medinipur mc&h,20700,20300,24100,98500,71500,4298.0
2020-07-10,purulia mc&h,7800,10200,51600,62000,53500,1698.0
2020-07-10,rampurhat mc&h,13400,11400,15600,26500,28500,5898.0
2020-07-10,raiganj mc&h,7600,6400,9100,22000,24500,890.0
2020-07-10,jnm mc&h,11500,12500,17000,35000,13500,1272.0
2020-07-10,sagar dutta mc&h,18620,15330,17600,60050,81500,2778.0
2020-07-10,id & bg hospital,33050,30800,16600,69100,44500,2671.0
2020-07-10,rg kar mch,24850,30000,15800,145050,151700,3807.0
2020-07-10,nrs mch,29250,23500,24300,53050,31500,3140.0
2020-07-10,ipgmer & sskmh,56400,43590,44100,218550,222500,5767.0
2020-07-10,"medical college, kolkata",59450,49000,18800,113050,166500,3512.0
2020-07-10,cnmch,32350,24800,19150,99500,18500,2972.0
2020-07-10,other govt dept/institutions,196426,172260,142158,390026,424752,27783.3
2020-07-10,stock in hand-in transit,605443,112670,267431,1135382,324158,37140.9
2020-07-10,,1728262,1089040,1475359,4405208,3218210,216990.0
2020-07-09,alipurduar,11800,12650,13400,68400,43700,3042.0
2020-07-09,bankura,18250,16700,20800,64050,38200,4248.0
2020-07-09,birbhum,20450,11700,22400,38550,4200,3671.0
2020-07-09,bishnupur hd,7350,14400,33100,67750,57500,3761.0
2020-07-09,coochbehar,21100,12350,21700,23100,4700,2004.0
2020-07-09,dakshin dinajpur,9900,10050,21500,61100,43700,3471.0
2020-07-09,darjeeling,19250,16150,22900,24200,6700,4098.0
2020-07-09,diamond harbour hd,22250,11600,23500,55550,33500,2534.0
2020-07-09,hooghly,22870,13750,29000,42200,46600,4841.0
2020-07-09,howrah,51950,32000,35780,82050,97200,4231.0
2020-07-09,jalpaiguri,18800,15600,35400,55000,8700,3263.0
2020-07-09,jhargram,7050,6300,19890,33550,21200,2593.0
2020-07-09,kalimpong,10150,11300,19000,34550,8200,2870.5
2020-07-09,malda,16100,12200,26000,52100,57700,5201.0
2020-07-09,murshidabad,13833,18980,30700,57100,10700,8180.0
2020-07-09,nadia,33570,15240,33800,70050,68200,3831.0
2020-07-09,north 24 parganas,30800,22540,30440,73500,35700,5333.5
2020-07-09,basirhat hd,21820,19230,28280,76050,89500,2497.0
2020-07-09,paschim bardhaman,19150,13900,17580,31000,51400,1257.0
2020-07-09,paschim medinipur,11650,18300,28590,54050,58200,3635.0
2020-07-09,purba bardhaman,23650,17600,23800,57050,60200,4593.0
2020-07-09,purba medinipur,23050,13000,22220,15050,10600,1731.0
2020-07-09,nandigram hd,9750,13200,24140,73050,46200,5229.0
2020-07-09,purulia,24450,14500,38200,65550,51700,5371.0
2020-07-09,rampurhat hd,14650,10400,21800,28550,24500,2887.0
2020-07-09,south 24 parganas,16750,12800,20900,40050,21200,1641.0
2020-07-09,uttar dinajpur,23750,18350,37600,59550,32700,3403.0
2020-07-09,bankura s mc&h,9000,17150,10200,75000,81500,1060.0
2020-07-09,coochbehar mc&h,8800,6900,11600,29000,39000,1892.0
2020-07-09,nb mc&h,19350,28600,17000,94200,89000,3490.0
2020-07-09,diamond harbour mc&h,8800,9500,9600,67000,75500,1498.0
2020-07-09,malda mc&h,10300,22800,11100,93000,98500,2418.0
2020-07-09,murshidabad mc&h,18630,21950,12600,44500,59500,1490.0
2020-07-09,bardhaman mc&h,12400,14600,17500,72000,85500,2098.0
2020-07-09,medinipur mc&h,20700,20300,24100,98500,71500,4298.0
2020-07-09,purulia mc&h,7800,10200,51600,62000,53500,1698.0
2020-07-09,rampurhat mc&h,13400,11400,15600,26500,28500,5898.0
2020-07-09,raiganj mc&h,7600,6400,9100,22000,24500,890.0
2020-07-09,jnm mc&h,11500,12500,17000,35000,13500,1272.0
2020-07-09,sagar dutta mc&h,18620,15330,17600,60050,81500,2778.0
2020-07-09,id & bg hospital,33050,30800,16600,69100,44500,2671.0
2020-07-09,rg kar mch,24850,30000,15800,145050,151700,3807.0
2020-07-09,nrs mch,29250,23500,24300,53050,31500,3140.0
2020-07-09,ipgmer & sskmh,56400,43590,44100,218550,222500,5767.0
2020-07-09,"medical college, kolkata",59450,49000,18800,113050,166500,3512.0
2020-07-09,cnmch,32350,24800,19150,99500,18500,2972.0
2020-07-09,other govt dept/institutions,196426,172260,142158,390026,424752,27783.3
2020-07-09,stock in hand-in transit,595443,102670,252431,1120382,314158,36940.9
2020-07-09,,1718262,1079040,1460359,4390208,3208210,216790.0
2020-07-08,alipurduar,11800,12650,13400,68400,43700,3042.0
2020-07-08,bankura,18250,16700,20800,64050,38200,4248.0
2020-07-08,birbhum,20450,11700,22400,38550,4200,3671.0
2020-07-08,bishnupur hd,7350,14400,33100,67750,57500,3761.0
2020-07-08,coochbehar,21100,12350,21700,23100,4700,2004.0
2020-07-08,dakshin dinajpur,9900,10050,21500,61100,43700,3471.0
2020-07-08,darjeeling,19250,16150,22900,24200,6700,4098.0
2020-07-08,diamond harbour hd,22250,11600,23500,55550,33500,2534.0
2020-07-08,hooghly,22870,13750,29000,42200,46600,4841.0
2020-07-08,howrah,51950,32000,35780,82050,97200,4231.0
2020-07-08,jalpaiguri,18800,15600,35400,55000,8700,3263.0
2020-07-08,jhargram,7050,6300,19890,33550,21200,2593.0
2020-07-08,kalimpong,10150,11300,19000,34550,8200,2870.5
2020-07-08,malda,16100,12200,26000,52100,57700,5201.0
2020-07-08,murshidabad,13833,18980,30700,57100,10700,8180.0
2020-07-08,nadia,33570,15240,33800,70050,68200,3831.0
2020-07-08,north 24 parganas,30800,22540,30440,73500,35700,5333.5
2020-07-08,basirhat hd,21820,19230,28280,76050,89500,2497.0
2020-07-08,paschim bardhaman,19150,13900,17580,31000,51400,1257.0
2020-07-08,paschim medinipur,11650,18300,28590,54050,58200,3635.0
2020-07-08,purba bardhaman,23650,17600,23800,57050,60200,4593.0
2020-07-08,purba medinipur,23050,13000,22220,15050,10600,1731.0
2020-07-08,nandigram hd,9750,13200,24140,73050,46200,5229.0
2020-07-08,purulia,24450,14500,38200,65550,51700,5371.0
2020-07-08,rampurhat hd,14650,10400,21800,28550,24500,2887.0
2020-07-08,south 24 parganas,16750,12800,20900,40050,21200,1641.0
2020-07-08,uttar dinajpur,23750,18350,37600,59550,32700,3403.0
2020-07-08,bankura s mc&h,9000,17150,10200,75000,81500,1060.0
2020-07-08,coochbehar mc&h,8800,6900,11600,29000,39000,1892.0
2020-07-08,nb mc&h,19350,28600,17000,94200,89000,3490.0
2020-07-08,diamond harbour mc&h,8800,9500,9600,67000,75500,1498.0
2020-07-08,malda mc&h,10300,22800,11100,93000,98500,2418.0
2020-07-08,murshidabad mc&h,18630,21950,12600,44500,59500,1490.0
2020-07-08,bardhaman mc&h,12400,14600,17500,72000,85500,2098.0
2020-07-08,medinipur mc&h,20700,20300,24100,98500,71500,4298.0
2020-07-08,purulia mc&h,7800,10200,51600,62000,53500,1698.0
2020-07-08,rampurhat mc&h,13400,11400,15600,26500,28500,5898.0
2020-07-08,raiganj mc&h,7600,6400,9100,22000,24500,890.0
2020-07-08,jnm mc&h,11500,12500,17000,35000,13500,1272.0
2020-07-08,sagar dutta mc&h,18620,15330,17600,60050,81500,2778.0
2020-07-08,id & bg hospital,33050,30800,16600,69100,44500,2671.0
2020-07-08,rg kar mch,24850,30000,15800,145050,151700,3807.0
2020-07-08,nrs mch,29250,23500,24300,53050,31500,3140.0
2020-07-08,ipgmer & sskmh,56400,43590,44100,218550,222500,5767.0
2020-07-08,"medical college, kolkata",59450,49000,18800,113050,166500,3512.0
2020-07-08,cnmch,32350,24800,19150,99500,18500,2972.0
2020-07-08,other govt dept/institutions,196426,172260,142158,390026,424752,27783.3
2020-07-08,stock in hand-in transit,585443,90670,232431,1100382,294158,36740.9
2020-07-08,,1708262,1067040,1440359,4370208,3188210,216590.0
2020-07-07,alipurduar,10800,12150,13400,66400,43700,3042.0
2020-07-07,bankura,16750,15700,20800,59050,38200,4148.0
2020-07-07,birbhum,18950,11700,20400,36550,4200,3671.0
2020-07-07,bishnupur hd,7350,13900,33100,62750,57500,3761.0
2020-07-07,coochbehar,20100,11850,21700,23100,4700,1904.0
2020-07-07,dakshin dinajpur,9900,9050,21500,56100,43700,3371.0
2020-07-07,darjeeling,18250,15150,22900,24200,6700,4098.0
2020-07-07,diamond harbour hd,21250,11100,23500,50550,29500,2334.0
2020-07-07,hooghly,21370,13250,27000,37200,44600,4841.0
2020-07-07,howrah,50450,31500,35780,75050,95200,4131.0
2020-07-07,jalpaiguri,17800,15100,35400,53000,8700,3163.0
2020-07-07,jhargram,7050,5800,19890,31550,20200,2593.0
2020-07-07,kalimpong,10150,10800,19000,32550,8200,2870.5
2020-07-07,malda,15100,12200,26000,49100,55700,5201.0
2020-07-07,murshidabad,13833,18480,26700,55100,10700,8180.0
2020-07-07,nadia,33570,14240,33800,67050,64200,3831.0
2020-07-07,north 24 parganas,29800,21540,30440,73500,35700,5333.5
2020-07-07,basirhat hd,20820,18230,28280,73050,88500,2497.0
2020-07-07,paschim bardhaman,17650,12900,14580,29000,49400,1257.0
2020-07-07,paschim medinipur,11150,17300,26590,52050,56200,3635.0
2020-07-07,purba bardhaman,22650,16100,23800,55050,58200,4593.0
2020-07-07,purba medinipur,22050,12000,22220,15050,10600,1731.0
2020-07-07,nandigram hd,9750,11700,24140,68050,46200,5029.0
2020-07-07,purulia,23450,14000,36200,65550,51700,5371.0
2020-07-07,rampurhat hd,13650,9900,19800,25550,24500,2787.0
2020-07-07,south 24 parganas,16250,12300,18900,35050,21200,1641.0
2020-07-07,uttar dinajpur,22750,17350,37600,54550,32700,3303.0
2020-07-07,bankura s mc&h,9000,16150,10200,70000,77500,1060.0
2020-07-07,coochbehar mc&h,8800,6900,11600,27000,35000,1792.0
2020-07-07,nb mc&h,18350,27100,17000,84200,83000,3490.0
2020-07-07,diamond harbour mc&h,8800,9000,9600,62000,72500,1498.0
2020-07-07,malda mc&h,9300,21300,11100,88000,93500,2318.0
2020-07-07,murshidabad mc&h,17630,20950,12600,42500,57500,1490.0
2020-07-07,bardhaman mc&h,12400,14100,17500,67000,80500,2098.0
2020-07-07,medinipur mc&h,19700,19300,24100,95500,69500,3998.0
2020-07-07,purulia mc&h,7800,10200,51600,59000,51500,1698.0
2020-07-07,rampurhat mc&h,12400,10400,15600,26500,28500,5798.0
