date,district_name,cases_total,recovered_total,active_cases,deaths_total,migrated_total
2021-11-14,Uttarkashi,12557,12134,6,74,343
2021-11-15,Almora,12213,11381,20,196,616
2021-11-15,Bageshwar,5764,5680,-1,60,25
2021-11-15,Chamoli,12245,11977,0,62,206
2021-11-15,Champawat,7605,7360,3,53,189
2021-11-15,Dehradun,112439,108191,127,3521,600
2021-11-15,Haridwar,51515,49109,8,1020,1378
2021-11-15,Nainital,39246,38160,7,945,134
2021-11-15,Pauri Garhwal,17689,16672,1,315,701
2021-11-15,Pithoragarh,10263,9972,1,182,108
2021-11-15,Rudraprayag,8801,8536,0,106,159
2021-11-15,Tehri Garhwal,15836,14827,0,108,901
2021-11-15,Total,344050,330315,173,7403,6159
2021-11-15,U.S. Nagar,37877,36316,1,761,799
2021-11-15,Uttarkashi,12557,12134,6,74,343
2021-11-16,Almora,12213,11382,19,196,616
2021-11-16,Bageshwar,5764,5679,0,60,25
2021-11-16,Chamoli,12245,11977,0,62,206
2021-11-16,Champawat,7605,7360,3,53,189
2021-11-16,Dehradun,112442,108195,125,3522,600
2021-11-16,Haridwar,51519,49109,12,1020,1378
2021-11-16,Nainital,39246,38161,6,945,134
2021-11-16,Pauri Garhwal,17689,16672,1,315,701
2021-11-16,Pithoragarh,10263,9972,1,182,108
2021-11-16,Rudraprayag,8801,8536,0,106,159
2021-11-16,Tehri Garhwal,15837,14827,1,108,901
2021-11-16,Total,344058,330321,174,7404,6159
2021-11-16,U.S. Nagar,37877,36316,1,761,799
2021-11-16,Uttarkashi,12557,12135,5,74,343
2021-11-17,Almora,12214,11382,20,196,616
2021-11-17,Bageshwar,5764,5679,0,60,25
2021-11-17,Chamoli,12245,11977,0,62,206
2021-11-17,Champawat,7605,7361,2,53,189
2021-11-17,Dehradun,112445,108198,125,3522,600
2021-11-17,Haridwar,51519,49110,11,1020,1378
2021-11-17,Nainital,39246,38161,6,945,134
2021-11-17,Pauri Garhwal,17689,16672,1,315,701
2021-11-17,Pithoragarh,10263,9972,1,182,108
2021-11-17,Rudraprayag,8801,8536,0,106,159
2021-11-17,Tehri Garhwal,15837,14827,1,108,901
2021-11-17,Total,344062,330326,173,7404,6159
2021-11-17,U.S. Nagar,37877,36316,1,761,799
2021-11-17,Uttarkashi,12557,12135,5,74,343
2021-11-18,Almora,12214,11382,20,196,616
2021-11-18,Bageshwar,5764,5679,0,60,25
2021-11-18,Chamoli,12245,11977,0,62,206
2021-11-18,Champawat,7605,7361,2,53,189
2021-11-18,Dehradun,112450,108201,127,3522,600
2021-11-18,Haridwar,51522,49111,13,1020,1378
2021-11-18,Nainital,39248,38162,7,945,134
2021-11-18,Pauri Garhwal,17689,16672,1,315,701
2021-11-18,Pithoragarh,10263,9972,1,182,108
2021-11-18,Rudraprayag,8801,8536,0,106,159
2021-11-18,Tehri Garhwal,15838,14827,2,108,901
2021-11-18,Total,344074,330332,179,7404,6159
2021-11-18,U.S. Nagar,37878,36316,2,761,799
2021-11-18,Uttarkashi,12557,12136,4,74,343
2021-11-19,Almora,12217,11382,23,196,616
2021-11-19,Bageshwar,5764,5679,0,60,25
2021-11-19,Chamoli,12245,11977,0,62,206
2021-11-19,Champawat,7605,7361,2,53,189
2021-11-19,Dehradun,112457,108206,129,3522,600
2021-11-19,Haridwar,51522,49111,13,1020,1378
2021-11-19,Nainital,39248,38162,7,945,134
2021-11-19,Pauri Garhwal,17689,16672,1,315,701
2021-11-19,Pithoragarh,10263,9972,1,182,108
2021-11-19,Rudraprayag,8801,8536,0,106,159
2021-11-19,Tehri Garhwal,15838,14827,2,108,901
2021-11-19,Total,344084,330337,184,7404,6159
2021-11-19,U.S. Nagar,37878,36316,2,761,799
2021-11-19,Uttarkashi,12557,12136,4,74,343
2021-11-20,Almora,12217,11382,23,196,616
2021-11-20,Bageshwar,5764,5679,0,60,25
2021-11-20,Chamoli,12245,11977,0,62,206
2021-11-20,Champawat,7605,7361,2,53,189
2021-11-20,Dehradun,112465,108211,132,3522,600
2021-11-20,Haridwar,51525,49112,15,1020,1378
2021-11-20,Nainital,39248,38163,6,945,134
2021-11-20,Pauri Garhwal,17689,16672,1,315,701
2021-11-20,Pithoragarh,10263,9972,1,182,108
2021-11-20,Rudraprayag,8801,8536,0,106,159
2021-11-20,Tehri Garhwal,15838,14828,1,108,901
2021-11-20,Total,344095,330345,187,7404,6159
2021-11-20,U.S. Nagar,37878,36316,2,761,799
2021-11-20,Uttarkashi,12557,12136,4,74,343
2021-11-21,Almora,12217,11383,22,196,616
2021-11-21,Bageshwar,5764,5679,0,60,25
2021-11-21,Chamoli,12245,11977,0,62,206
2021-11-21,Champawat,7605,7361,2,53,189
2021-11-21,Dehradun,112471,108214,135,3522,600
2021-11-21,Haridwar,51526,49113,15,1020,1378
2021-11-21,Nainital,39250,38164,7,945,134
2021-11-21,Pauri Garhwal,17689,16672,1,315,701
2021-11-21,Pithoragarh,10263,9972,1,182,108
2021-11-21,Rudraprayag,8801,8536,0,106,159
2021-11-21,Tehri Garhwal,15838,14828,1,108,901
2021-11-21,Total,344106,330351,192,7404,6159
2021-11-21,U.S. Nagar,37878,36316,2,761,799
2021-11-21,Uttarkashi,12559,12136,6,74,343
2021-11-22,Almora,12217,11390,15,196,616
2021-11-22,Bageshwar,5764,5679,0,60,25
2021-11-22,Chamoli,12245,11977,0,62,206
2021-11-22,Champawat,7605,7363,0,53,189
2021-11-22,Dehradun,112478,108229,126,3523,600
2021-11-22,Haridwar,51527,49113,16,1020,1378
2021-11-22,Nainital,39250,38164,7,945,134
2021-11-22,Pauri Garhwal,17690,16673,1,315,701
2021-11-22,Pithoragarh,10263,9972,1,182,108
2021-11-22,Rudraprayag,8801,8536,0,106,159
2021-11-22,Tehri Garhwal,15838,14828,1,108,901
2021-11-22,Total,344115,330376,175,7405,6159
2021-11-22,U.S. Nagar,37878,36316,2,761,799
2021-11-22,Uttarkashi,12559,12136,6,74,343
2021-11-23,Almora,12217,11396,9,196,616
2021-11-23,Bageshwar,5764,5679,0,60,25
2021-11-23,Chamoli,12245,11977,0,62,206
2021-11-23,Champawat,7605,7363,0,53,189
2021-11-23,Dehradun,112485,108237,122,3523,603
2021-11-23,Haridwar,51528,49113,17,1020,1378
2021-11-23,Nainital,39250,38165,6,945,134
2021-11-23,Pauri Garhwal,17690,16673,1,315,701
2021-11-23,Pithoragarh,10263,9972,1,182,108
2021-11-23,Rudraprayag,8801,8536,0,106,159
2021-11-23,Tehri Garhwal,15838,14828,1,110,899
2021-11-23,Total,344123,330391,165,7407,6160
2021-11-23,U.S. Nagar,37878,36316,2,761,799
2021-11-23,Uttarkashi,12559,12136,6,74,343
2021-11-24,Almora,12218,11398,8,196,616
2021-11-24,Bageshwar,5764,5679,0,60,25
2021-11-24,Chamoli,12246,11977,1,62,206
2021-11-24,Champawat,7605,7363,0,53,189
2021-11-24,Dehradun,112504,108244,134,3523,603
2021-11-24,Haridwar,51530,49113,19,1020,1378
2021-11-24,Nainital,39250,38166,5,945,134
2021-11-24,Pauri Garhwal,17690,16673,1,315,701
2021-11-24,Pithoragarh,10263,9972,1,182,108
2021-11-24,Rudraprayag,8801,8536,0,106,159
2021-11-24,Tehri Garhwal,15838,14828,1,110,899
2021-11-24,Total,344148,330401,180,7407,6160
2021-11-24,U.S. Nagar,37880,36316,4,761,799
2021-11-24,Uttarkashi,12559,12136,6,74,343
2021-11-25,Almora,12219,11400,7,196,616
2021-11-25,Bageshwar,5764,5679,0,60,25
2021-11-25,Chamoli,12246,11977,1,62,206
2021-11-25,Champawat,7605,7363,0,53,189
2021-11-25,Dehradun,112509,108272,111,3523,603
2021-11-25,Haridwar,51531,49113,20,1020,1378
2021-11-25,Nainital,39250,38166,5,945,134
2021-11-25,Pauri Garhwal,17690,16673,1,315,701
2021-11-25,Pithoragarh,10263,9972,1,182,108
2021-11-25,Rudraprayag,8801,8536,0,106,159
2021-11-25,Tehri Garhwal,15838,14828,1,110,899
2021-11-25,Total,344156,330432,157,7407,6160
2021-11-25,U.S. Nagar,37881,36316,5,761,799
2021-11-25,Uttarkashi,12559,12137,5,74,343
2021-11-26,Almora,12219,11400,7,196,616
2021-11-26,Bageshwar,5764,5679,0,60,25
2021-11-26,Chamoli,12246,11977,1,62,206
2021-11-26,Champawat,7605,7363,0,53,189
2021-11-26,Dehradun,112515,108295,94,3523,603
2021-11-26,Haridwar,51533,49115,20,1020,1378
2021-11-26,Nainital,39250,38166,5,945,134
2021-11-26,Pauri Garhwal,17690,16673,1,315,701
2021-11-26,Pithoragarh,10265,9973,2,182,108
2021-11-26,Rudraprayag,8801,8536,0,106,159
2021-11-26,Tehri Garhwal,15838,14828,1,110,899
2021-11-26,Total,344169,330458,144,7407,6160
2021-11-26,U.S. Nagar,37883,36316,7,761,799
2021-11-26,Uttarkashi,12560,12137,6,74,343
2021-11-27,Almora,12219,11400,7,196,616
2021-11-27,Bageshwar,5764,5679,0,60,25
2021-11-27,Chamoli,12247,11977,2,62,206
2021-11-27,Champawat,7605,7363,0,53,189
2021-11-27,Dehradun,112525,108301,98,3523,603
2021-11-27,Haridwar,51533,49116,19,1020,1378
2021-11-27,Nainital,39252,38166,7,945,134
2021-11-27,Pauri Garhwal,17690,16673,1,315,701
2021-11-27,Pithoragarh,10265,9973,2,182,108
2021-11-27,Rudraprayag,8801,8536,0,106,159
2021-11-27,Tehri Garhwal,15838,14828,1,110,899
2021-11-27,Total,344183,330466,150,7407,6160
2021-11-27,U.S. Nagar,37884,36317,7,761,799
2021-11-27,Uttarkashi,12560,12137,6,74,343
2021-11-28,Almora,12221,11400,9,196,616
2021-11-28,Bageshwar,5764,5679,0,60,25
2021-11-28,Chamoli,12247,11977,2,62,206
2021-11-28,Champawat,7605,7363,0,53,189
2021-11-28,Dehradun,112530,108310,94,3523,603
2021-11-28,Haridwar,51535,49116,21,1020,1378
2021-11-28,Nainital,39259,38166,14,945,134
2021-11-28,Pauri Garhwal,17709,16673,20,315,701
2021-11-28,Pithoragarh,10265,9973,2,182,108
2021-11-28,Rudraprayag,8801,8536,0,106,159
2021-11-28,Tehri Garhwal,15838,14829,0,110,899
2021-11-28,Total,344219,330476,176,7407,6160
2021-11-28,U.S. Nagar,37885,36317,8,761,799
2021-11-28,Uttarkashi,12560,12137,6,74,343
2021-11-29,Almora,12221,11402,7,196,616
2021-11-29,Bageshwar,5764,5679,0,60,25
2021-11-29,Chamoli,12247,11977,2,62,206
2021-11-29,Champawat,7605,7363,0,53,189
2021-11-29,Dehradun,112538,108353,59,3523,603
2021-11-29,Haridwar,51535,49117,20,1020,1378
2021-11-29,Nainital,39259,38167,12,946,134
2021-11-29,Pauri Garhwal,17709,16676,17,315,701
2021-11-29,Pithoragarh,10265,9973,2,182,108
2021-11-29,Rudraprayag,8801,8536,0,106,159
2021-11-29,Tehri Garhwal,15838,14829,0,110,899
2021-11-29,Total,344227,330527,132,7408,6160
2021-11-29,U.S. Nagar,37885,36317,8,761,799
2021-11-29,Uttarkashi,12560,12138,5,74,343
2021-11-30,Almora,12221,11402,7,196,616
2021-11-30,Bageshwar,5764,5679,0,60,25
2021-11-30,Chamoli,12247,11977,2,62,206
2021-11-30,Champawat,7607,7363,2,53,189
2021-11-30,Dehradun,112546,108370,50,3523,603
2021-11-30,Haridwar,51535,49118,19,1020,1378
2021-11-30,Nainital,39268,38167,21,946,134
2021-11-30,Pauri Garhwal,17716,16676,24,315,701
2021-11-30,Pithoragarh,10265,9973,2,182,108
2021-11-30,Rudraprayag,8801,8536,0,106,159
2021-11-30,Tehri Garhwal,15840,14829,2,110,899
2021-11-30,Total,344255,330546,141,7408,6160
2021-11-30,U.S. Nagar,37885,36317,8,761,799
2021-11-30,Uttarkashi,12560,12139,4,74,343
2021-12-01,Almora,12221,11402,7,196,616
2021-12-01,Bageshwar,5764,5679,0,60,25
2021-12-01,Chamoli,12247,11977,2,62,206
2021-12-01,Champawat,7607,7363,2,53,189
2021-12-01,Dehradun,112554,108376,52,3523,603
2021-12-01,Haridwar,51549,49119,32,1020,1378
2021-12-01,Nainital,39297,38168,49,946,134
2021-12-01,Pauri Garhwal,17717,16678,23,315,701
2021-12-01,Pithoragarh,10266,9973,3,182,108
2021-12-01,Rudraprayag,8801,8536,0,106,159
2021-12-01,Tehri Garhwal,15840,14829,2,110,899
2021-12-01,Total,344308,330557,183,7408,6160
2021-12-01,U.S. Nagar,37885,36318,7,761,799
2021-12-01,Uttarkashi,12560,12139,4,74,343
2021-12-02,Almora,12223,11404,7,196,616
2021-12-02,Bageshwar,5765,5679,1,60,25
2021-12-02,Chamoli,12247,11977,1,62,207
2021-12-02,Champawat,7607,7363,2,53,189
2021-12-02,Dehradun,112558,108377,55,3523,603
2021-12-02,Haridwar,51552,49121,25,1020,1386
2021-12-02,Nainital,39298,38170,48,946,134
2021-12-02,Pauri Garhwal,17722,16678,28,315,701
2021-12-02,Pithoragarh,10267,9973,4,182,108
2021-12-02,Rudraprayag,8801,8536,0,106,159
2021-12-02,Tehri Garhwal,15840,14829,2,110,899
2021-12-02,Total,344325,330566,182,7408,6169
2021-12-02,U.S. Nagar,37885,36318,7,761,799
2021-12-02,Uttarkashi,12560,12141,2,74,343
2021-12-03,Almora,12223,11404,7,196,616
2021-12-03,Bageshwar,5765,5679,1,60,25
2021-12-03,Chamoli,12247,11977,1,62,207
2021-12-03,Champawat,7608,7363,3,53,189
2021-12-03,Dehradun,112564,108380,58,3523,603
2021-12-03,Haridwar,51552,49122,24,1020,1386
2021-12-03,Nainital,39301,38171,50,946,134
2021-12-03,Pauri Garhwal,17722,16678,28,315,701
2021-12-03,Pithoragarh,10267,9973,4,182,108
2021-12-03,Rudraprayag,8801,8536,0,106,159
2021-12-03,Tehri Garhwal,15840,14829,2,110,899
2021-12-03,Total,344335,330571,187,7408,6169
2021-12-03,U.S. Nagar,37885,36318,7,761,799
2021-12-03,Uttarkashi,12560,12141,2,74,343
2021-12-04,Almora,12223,11404,7,196,616
2021-12-04,Bageshwar,5765,5679,1,60,25
2021-12-04,Chamoli,12247,11977,1,62,207
2021-12-04,Champawat,7608,7363,3,53,189
2021-12-04,Dehradun,112566,108391,48,3524,603
2021-12-04,Haridwar,51554,49122,24,1022,1386
2021-12-04,Nainital,39306,38172,54,946,134
2021-12-04,Pauri Garhwal,17722,16678,28,315,701
2021-12-04,Pithoragarh,10267,9975,2,182,108
2021-12-04,Rudraprayag,8801,8536,0,106,159
2021-12-04,Tehri Garhwal,15840,14829,2,110,899
2021-12-04,Total,344345,330592,173,7411,6169
2021-12-04,U.S.Nagar,37886,36324,2,761,799
2021-12-04,Uttarkashi,12560,12142,1,74,343
2021-12-05,Almora,12224,11404,8,196,616
2021-12-05,Bageshwar,5765,5679,1,60,25
2021-12-05,Chamoli,12247,11977,1,62,207
2021-12-05,Champawat,7608,7363,3,53,189
2021-12-05,Dehradun,112568,108396,45,3524,603
2021-12-05,Haridwar,51555,49124,23,1022,1386
2021-12-05,Nainital,39309,38172,57,946,134
2021-12-05,Pauri Garhwal,17723,16678,29,315,701
2021-12-05,Pithoragarh,10267,9975,2,182,108
2021-12-05,Rudraprayag,8801,8536,0,106,159
2021-12-05,Tehri Garhwal,15840,14829,2,110,899
2021-12-05,Total,344353,330599,174,7411,6169
2021-12-05,U.S.Nagar,37886,36324,2,761,799
2021-12-05,Uttarkashi,12560,12142,1,74,343
2021-12-06,Almora,12225,11407,6,196,616
2021-12-06,Bageshwar,5765,5679,1,60,25
2021-12-06,Chamoli,12247,11977,1,62,207
2021-12-06,Champawat,7609,7363,4,53,189
2021-12-06,Dehradun,112570,108400,43,3524,603
2021-12-06,Haridwar,51556,49125,20,1022,1389
2021-12-06,Nainital,39312,38172,60,946,134
2021-12-06,Pauri Garhwal,17724,16678,30,315,701
2021-12-06,Pithoragarh,10267,9975,2,182,108
2021-12-06,Rudraprayag,8802,8536,1,106,159
2021-12-06,Tehri Garhwal,15840,14829,2,110,899
2021-12-06,Total,344364,330608,172,7411,6173
2021-12-06,U.S.Nagar,37887,36324,2,761,800
2021-12-06,Uttarkashi,12560,12143,0,74,343
2021-12-07,Almora,12226,11407,7,196,616
2021-12-07,Bageshwar,5765,5679,1,60,25
2021-12-07,Chamoli,12247,11977,1,62,207
2021-12-07,Champawat,7613,7363,8,53,189
2021-12-07,Dehradun,112576,108402,47,3524,603
2021-12-07,Haridwar,51557,49126,20,1022,1389
2021-12-07,Nainital,39317,38172,65,946,134
2021-12-07,Pauri Garhwal,17726,16678,32,315,701
2021-12-07,Pithoragarh,10267,9975,2,182,108
2021-12-07,Rudraprayag,8802,8536,1,106,159
2021-12-07,Tehri Garhwal,15840,14829,2,110,899
2021-12-07,Total,344385,330611,189,7411,6174
2021-12-07,U.S. Nagar,37889,36324,3,761,801
2021-12-07,Uttarkashi,12560,12143,0,74,343
2021-12-08,Almora,12229,11407,10,196,616
2021-12-08,Bageshwar,5766,5679,2,60,25
2021-12-08,Chamoli,12249,11978,2,62,207
2021-12-08,Champawat,7613,7363,8,53,189
2021-12-08,Dehradun,112581,108403,51,3524,603
2021-12-08,Haridwar,51561,49126,24,1022,1389
2021-12-08,Nainital,39319,38177,62,946,134
2021-12-08,Pauri Garhwal,17726,16684,26,315,701
2021-12-08,Pithoragarh,10267,9975,2,182,108
2021-12-08,Rudraprayag,8802,8536,1,106,159
2021-12-08,Tehri Garhwal,15840,14829,2,110,899
2021-12-08,Total,344402,330624,192,7411,6175
2021-12-08,U.S. Nagar,37889,36324,2,761,802
2021-12-08,Uttarkashi,12560,12143,0,74,343
2021-12-09,Almora,12229,11409,8,196,616
2021-12-09,Bageshwar,5766,5679,2,60,25
2021-12-09,Chamoli,12249,11978,2,62,207
2021-12-09,Champawat,7613,7363,8,53,189
2021-12-09,Dehradun,112586,108417,42,3524,603
2021-12-09,Haridwar,51561,49126,24,1022,1389
2021-12-09,Nainital,39320,38179,61,946,134
2021-12-09,Pauri Garhwal,17727,16690,21,315,701
2021-12-09,Pithoragarh,10267,9975,2,182,108
2021-12-09,Rudraprayag,8803,8536,2,106,159
2021-12-09,Tehri Garhwal,15840,14831,0,110,899
2021-12-09,Total,344411,330650,174,7411,6176
2021-12-09,U.S. Nagar,37889,36324,1,761,803
2021-12-09,Uttarkashi,12561,12143,1,74,343
2021-12-10,Almora,12229,11409,8,196,616
2021-12-10,Bageshwar,5766,5679,2,60,25
2021-12-10,Chamoli,12249,11978,2,62,207
2021-12-10,Champawat,7613,7363,8,53,189
2021-12-10,Dehradun,112591,108426,38,3524,603
2021-12-10,Haridwar,51561,49131,18,1023,1389
2021-12-10,Nainital,39320,38188,52,946,134
2021-12-10,Pauri Garhwal,17730,16694,20,315,701
2021-12-10,Pithoragarh,10269,9975,4,182,108
2021-12-10,Rudraprayag,8803,8536,2,106,159
2021-12-10,Tehri Garhwal,15840,14831,0,110,899
2021-12-10,Total,344421,330677,156,7412,6176
2021-12-10,U.S. Nagar,37889,36324,1,761,803
2021-12-10,Uttarkashi,12561,12143,1,74,343
2021-12-11,Almora,12231,11409,10,196,616
2021-12-11,Bageshwar,5766,5679,2,60,25
2021-12-11,Chamoli,12249,11978,2,62,207
2021-12-11,Champawat,7613,7365,6,53,189
2021-12-11,Dehradun,112606,108430,49,3524,603
2021-12-11,Haridwar,51563,49135,16,1023,1389
2021-12-11,Nainital,39320,38200,40,946,134
2021-12-11,Pauri Garhwal,17731,16698,17,315,701
2021-12-11,Pithoragarh,10270,9975,5,182,108
2021-12-11,Rudraprayag,8803,8536,2,106,159
2021-12-11,Tehri Garhwal,15840,14831,0,110,899
2021-12-11,Total,344442,330703,151,7412,6176
2021-12-11,U.S. Nagar,37889,36324,1,761,803
2021-12-11,Uttarkashi,12561,12143,1,74,343
2021-12-12,Almora,12231,11411,8,196,616
2021-12-12,Bageshwar,5766,5680,1,60,25
2021-12-12,Chamoli,12249,11978,2,62,207
2021-12-12,Champawat,7614,7365,7,53,189
2021-12-12,Dehradun,112612,108435,50,3524,603
2021-12-12,Haridwar,51564,49139,13,1023,1389
2021-12-12,Nainital,39324,38211,33,946,134
2021-12-12,Pauri Garhwal,17731,16702,13,315,701
2021-12-12,Pithoragarh,10270,9975,5,182,108
2021-12-12,Rudraprayag,8805,8536,4,106,159
2021-12-12,Tehri Garhwal,15840,14831,0,110,899
2021-12-12,Total,344459,330730,141,7412,6176
2021-12-12,U.S. Nagar,37891,36324,3,761,803
2021-12-12,Uttarkashi,12562,12143,2,74,343
2021-12-13,Almora,12231,11411,8,196,616
2021-12-13,Bageshwar,5766,5680,1,60,25
2021-12-13,Chamoli,12249,11978,2,62,207
2021-12-13,Champawat,7615,7365,8,53,189
2021-12-13,Dehradun,112623,108440,56,3524,603
2021-12-13,Haridwar,51564,49140,12,1023,1389
2021-12-13,Nainital,39324,38217,27,946,134
2021-12-13,Pauri Garhwal,17731,16703,12,315,701
2021-12-13,Pithoragarh,10270,9976,4,182,108
2021-12-13,Rudraprayag,8805,8536,4,106,159
2021-12-13,Tehri Garhwal,15840,14831,0,110,899
2021-12-13,Total,344471,330744,139,7412,6176
2021-12-13,U.S. Nagar,37891,36324,3,761,803
2021-12-13,Uttarkashi,12562,12143,2,74,343
2021-12-14,Almora,12233,11411,10,196,616
2021-12-14,Bageshwar,5766,5680,1,60,25
2021-12-14,Chamoli,12250,11978,3,62,207
2021-12-14,Champawat,7615,7366,7,53,189
2021-12-14,Dehradun,112631,108445,59,3524,603
2021-12-14,Haridwar,51565,49142,11,1023,1389
2021-12-14,Nainital,39327,38223,24,946,134
2021-12-14,Pauri Garhwal,17731,16705,10,315,701
2021-12-14,Pithoragarh,10271,9977,4,182,108
2021-12-14,Rudraprayag,8805,8536,4,106,159
2021-12-14,Tehri Garhwal,15840,14831,0,110,899
2021-12-14,Total,344487,330761,138,7412,6176
2021-12-14,U.S. Nagar,37891,36324,3,761,803
2021-12-14,Uttarkashi,12562,12143,2,74,343
2021-12-15,Almora,12237,11411,12,196,618
2021-12-15,Bageshwar,5766,5680,1,60,25
2021-12-15,Chamoli,12250,11978,3,62,207
2021-12-15,Champawat,7616,7367,7,53,189
2021-12-15,Dehradun,112638,108452,59,3524,603
2021-12-15,Haridwar,51566,49142,10,1024,1390
2021-12-15,Nainital,39329,38227,21,946,135
2021-12-15,Pauri Garhwal,17731,16706,9,315,701
2021-12-15,Pithoragarh,10273,9978,5,182,108
2021-12-15,Rudraprayag,8805,8536,4,106,159
2021-12-15,Tehri Garhwal,15840,14831,0,110,899
2021-12-15,Total,344513,330775,142,7413,6183
2021-12-15,U.S. Nagar,37900,36324,11,761,804
2021-12-15,Uttarkashi,12562,12143,0,74,345
2021-12-16,Almora,12237,11411,12,196,618
2021-12-16,Bageshwar,5766,5680,1,60,25
2021-12-16,Chamoli,12250,11978,3,62,207
2021-12-16,Champawat,7616,7367,7,53,189
2021-12-16,Dehradun,112642,108457,58,3524,603
2021-12-16,Haridwar,51570,49142,14,1024,1390
2021-12-16,Nainital,39333,38229,23,946,135
2021-12-16,Pauri Garhwal,17734,16707,11,315,701
2021-12-16,Pithoragarh,10275,9978,7,182,108
2021-12-16,Rudraprayag,8805,8537,3,106,159
2021-12-16,Tehri Garhwal,15840,14831,0,110,899
2021-12-16,Total,344533,330784,153,7413,6183
2021-12-16,U.S. Nagar,37903,36324,14,761,804
2021-12-16,Uttarkashi,12562,12143,0,74,345
2021-12-17,Almora,12238,11412,11,196,619
2021-12-17,Bageshwar,5767,5681,1,60,25
2021-12-17,Chamoli,12250,11978,3,62,207
2021-12-17,Champawat,7616,7370,4,53,189
2021-12-17,Dehradun,112650,108460,63,3524,603
2021-12-17,Haridwar,51571,49143,10,1024,1394
2021-12-17,Nainital,39337,38233,23,946,135
2021-12-17,Pauri Garhwal,17734,16707,11,315,701
2021-12-17,Pithoragarh,10277,9978,9,182,108
2021-12-17,Rudraprayag,8805,8537,3,106,159
2021-12-17,Tehri Garhwal,15840,14831,0,110,899
2021-12-17,Total,344553,330797,155,7413,6188
2021-12-17,U.S. Nagar,37906,36324,17,761,804
2021-12-17,Uttarkashi,12562,12143,0,74,345
2021-12-18,Almora,12240,11412,12,196,620
2021-12-18,Bageshwar,5767,5681,1,60,25
2021-12-18,Chamoli,12250,11978,3,62,207
2021-12-18,Champawat,7616,7371,3,53,189
2021-12-18,Dehradun,112662,108468,67,3524,603
2021-12-18,Haridwar,51575,49143,13,1024,1395
2021-12-18,Nainital,39341,38237,23,946,135
2021-12-18,Pauri Garhwal,17734,16708,10,315,701
2021-12-18,Pithoragarh,10278,9978,10,182,108
2021-12-18,Rudraprayag,8805,8537,3,106,159
2021-12-18,Tehri Garhwal,15840,14831,0,110,899
2021-12-18,Total,344578,330811,164,7413,6190
2021-12-18,U.S. Nagar,37908,36324,19,761,804
2021-12-18,Uttarkashi,12562,12143,0,74,345
2021-12-19,Almora,12240,11412,12,196,620
2021-12-19,Bageshwar,5767,5681,1,60,25
2021-12-19,Chamoli,12250,11978,3,62,207
2021-12-19,Champawat,7616,7371,3,53,189
2021-12-19,Dehradun,112667,108471,69,3524,603
2021-12-19,Haridwar,51576,49144,13,1024,1395
2021-12-19,Nainital,39344,38240,23,946,135
2021-12-19,Pauri Garhwal,17734,16709,9,315,701
2021-12-19,Pithoragarh,10279,9979,10,182,108
2021-12-19,Rudraprayag,8805,8537,3,106,159
2021-12-19,Tehri Garhwal,15840,14831,0,110,899
2021-12-19,Total,344591,330820,168,7413,6190
2021-12-19,U.S. Nagar,37911,36324,22,761,804
2021-12-19,Uttarkashi,12562,12143,0,74,345
2021-12-20,Almora,12240,11413,11,196,620
2021-12-20,Bageshwar,5767,5681,0,61,25
2021-12-20,Chamoli,12250,11980,1,62,207
2021-12-20,Champawat,7616,7371,3,53,189
2021-12-20,Dehradun,112674,108472,75,3524,603
2021-12-20,Haridwar,51579,49144,16,1024,1395
2021-12-20,Nainital,39344,38240,23,946,135
2021-12-20,Pauri Garhwal,17734,16712,6,315,701
2021-12-20,Pithoragarh,10279,9979,10,182,108
2021-12-20,Rudraprayag,8805,8538,2,106,159
2021-12-20,Tehri Garhwal,15840,14831,0,110,899
2021-12-20,Total,344602,330828,170,7414,6190
2021-12-20,U.S. Nagar,37912,36324,23,761,804
2021-12-20,Uttarkashi,12562,12143,0,74,345
