date,district_name,sessions_24h,sessions_total,citizen_24h,citizen_60_plus_24h,citizen_60_plus_dose1_total,citizen_45_to_59_24h,citizen_45_to_59_dose1_total,citizen_45_plus_dose1_total,citizen_45_plus_dose2_total,citizen_18_to_44_dose1_total,citizen_18_to_44_dose2_total,HCW_24h,HCW_dose1_total,HCW_dose2_total,FLW_24h,FLW_dose1_total,FLW_dose2_total
2021-12-15,Bageshwar,,,277.0,,,,,76510.0,70055.0,104316.0,81946.0,0,2514,2468.0,0.0,2319.0,2274.0
2021-12-15,Chamoli,,,663.0,,,,,111170.0,107893.0,154466.0,124730.0,0,3987,4015.0,0.0,6486.0,6560.0
2021-12-15,Champawat,,,261.0,,,,,71559.0,64528.0,104838.0,72666.0,0,2244,2231.0,3.0,7466.0,7085.0
2021-12-15,Dehradun,,,6779.0,,,,,525926.0,432652.0,930134.0,684373.0,9,37215,33438.0,5.0,30627.0,28118.0
2021-12-15,Haridwar,,,6544.0,,,,,441433.0,360821.0,990520.0,618950.0,0,17532,17524.0,1.0,48347.0,48154.0
2021-12-15,Nainital,,,4575.0,,,,,266002.0,218433.0,444327.0,307833.0,7,14180,12326.0,41.0,20089.0,18296.0
2021-12-15,Pauri,,,2043.0,,,,,193503.0,154614.0,233675.0,147863.0,1,7911,7489.0,0.0,7082.0,6216.0
2021-12-15,Pithoragarh,,,1304.0,,,,,129193.0,107392.0,182419.0,127433.0,2,4093,4002.0,4.0,8307.0,7927.0
2021-12-15,Rudraprayag,,,385.0,,,,,68860.0,58290.0,98590.0,69778.0,0,2462,2450.0,0.0,2686.0,2657.0
2021-12-15,Tehri,,,1757.0,,,,,157687.0,135928.0,223666.0,139561.0,0,6247,6221.0,0.0,4912.0,4875.0
2021-12-15,Total,,,37145.0,,,,,2711216.0,2262840.0,4666059.0,3210610.0,20,120301,114021.0,76.0,187936.0,178192.0
2021-12-15,US Nagar,,,10226.0,,,,,401667.0,328272.0,870824.0,608607.0,1,12439,12420.0,22.0,34686.0,31963.0
2021-12-15,Uttarkashi,,,496.0,,,,,87403.0,82785.0,141691.0,108470.0,0,3460,3467.0,0.0,4984.0,4985.0
2021-12-16,Almora,,,2006.0,,,,,180360.0,141752.0,186772.0,119595.0,0,6017,5970.0,2.0,9945.0,9084.0
2021-12-16,Bageshwar,,,325.0,,,,,76517.0,70119.0,104349.0,82167.0,0,2514,2468.0,1.0,2319.0,2275.0
2021-12-16,Chamoli,,,871.0,,,,,111176.0,108097.0,154490.0,125367.0,1,3987,4016.0,1.0,6486.0,6561.0
2021-12-16,Champawat,,,482.0,,,,,71574.0,64619.0,104930.0,72950.0,1,2244,2232.0,0.0,7466.0,7085.0
2021-12-16,Dehradun,,,9304.0,,,,,526255.0,434056.0,931583.0,690495.0,4,37215,33442.0,12.0,30627.0,28130.0
2021-12-16,Haridwar,,,6794.0,,,,,441580.0,361841.0,991271.0,623826.0,0,17532,17524.0,1.0,48347.0,48155.0
2021-12-16,Nainital,,,4909.0,,,,,266123.0,219537.0,444833.0,311011.0,7,14180,12333.0,21.0,20089.0,18317.0
2021-12-16,Pauri,,,1941.0,,,,,193557.0,155062.0,233838.0,149139.0,1,7911,7490.0,4.0,7082.0,6220.0
2021-12-16,Pithoragarh,,,1702.0,,,,,129227.0,107863.0,182544.0,128505.0,0,4093,4002.0,3.0,8307.0,7930.0
2021-12-16,Rudraprayag,,,265.0,,,,,68868.0,58346.0,98621.0,69948.0,0,2462,2450.0,2.0,2686.0,2659.0
2021-12-16,Tehri,,,2070.0,,,,,157734.0,136300.0,223888.0,140990.0,2,6247,6223.0,0.0,4912.0,4875.0
2021-12-16,Total,,,44363.0,,,,,2712297.0,2271227.0,4670821.0,3240743.0,17,120301,114038.0,68.0,187936.0,178260.0
2021-12-16,US Nagar,,,12625.0,,,,,401911.0,330739.0,871934.0,617411.0,1,12439,12421.0,20.0,34686.0,31983.0
2021-12-16,Uttarkashi,,,1069.0,,,,,87415.0,82896.0,141768.0,109339.0,0,3460,3467.0,1.0,4984.0,4986.0
2021-12-17,Almora,,,1935.0,,,,,180445.0,142153.0,187038.0,120778.0,0,6017,5970.0,0.0,9945.0,9084.0
2021-12-17,Bageshwar,,,264.0,,,,,76522.0,70160.0,104384.0,82350.0,0,2514,2468.0,0.0,2319.0,2275.0
2021-12-17,Chamoli,,,1303.0,,,,,111184.0,108304.0,154518.0,126427.0,0,3987,4016.0,1.0,6486.0,6562.0
2021-12-17,Champawat,,,333.0,,,,,71581.0,64651.0,104979.0,73195.0,0,2244,2232.0,1.0,7466.0,7086.0
2021-12-17,Dehradun,,,8664.0,,,,,526531.0,435395.0,932927.0,696200.0,5,37215,33447.0,6.0,30627.0,28136.0
2021-12-17,Haridwar,,,9162.0,,,,,441770.0,363347.0,992281.0,630282.0,10,17540,17526.0,5.0,48347.0,48160.0
2021-12-17,Nainital,,,4738.0,,,,,266267.0,220597.0,445322.0,314056.0,6,14181,12338.0,24.0,20089.0,18341.0
2021-12-17,Pauri,,,1780.0,,,,,193615.0,155469.0,234023.0,150269.0,0,7911,7490.0,1.0,7082.0,6221.0
2021-12-17,Pithoragarh,,,1109.0,,,,,129246.0,108146.0,182632.0,129224.0,0,4093,4002.0,4.0,8307.0,7934.0
2021-12-17,Rudraprayag,,,207.0,,,,,68886.0,58425.0,98633.0,70046.0,0,2462,2450.0,0.0,2686.0,2659.0
2021-12-17,Tehri,,,1498.0,,,,,157787.0,136543.0,224083.0,141997.0,0,6247,6223.0,1.0,4912.0,4876.0
2021-12-17,Total,,,42377.0,,,,,2713317.0,2279316.0,4675522.0,3269310.0,21,120310,114050.0,67.0,187936.0,178327.0
2021-12-17,US Nagar,,,10613.0,,,,,402060.0,333144.0,872867.0,624537.0,0,12439,12421.0,23.0,34686.0,32006.0
2021-12-17,Uttarkashi,,,771.0,,,,,87423.0,82982.0,141835.0,109949.0,0,3460,3467.0,1.0,4984.0,4987.0
2021-12-18,Almora,,,1445.0,,,,,180491.0,142601.0,187159.0,121608.0,0,6017,5970.0,22.0,9945.0,9106.0
2021-12-18,Bageshwar,,,232.0,,,,,76528.0,70198.0,104424.0,82498.0,0,2514,2468.0,0.0,2319.0,2275.0
2021-12-18,Chamoli,,,668.0,,,,,111194.0,108409.0,154535.0,126963.0,0,3987,4016.0,0.0,6486.0,6562.0
2021-12-18,Champawat,,,633.0,,,,,71603.0,64744.0,105065.0,73627.0,0,2244,2232.0,2.0,7466.0,7088.0
2021-12-18,Dehradun,,,8183.0,,,,,526795.0,436621.0,934194.0,701626.0,10,37215,33457.0,18.0,30627.0,28154.0
2021-12-18,Haridwar,,,8218.0,,,,,441930.0,364679.0,993197.0,636092.0,7,17547,17526.0,1.0,48347.0,48161.0
2021-12-18,Nainital,,,4739.0,,,,,266394.0,221588.0,445953.0,317046.0,12,14181,12350.0,64.0,20090.0,18404.0
2021-12-18,Pauri,,,2234.0,,,,,193673.0,155997.0,234195.0,151745.0,3,7911,7493.0,2.0,7082.0,6223.0
2021-12-18,Pithoragarh,,,1609.0,,,,,129278.0,108515.0,182775.0,130289.0,0,4093,4002.0,1.0,8307.0,7935.0
2021-12-18,Rudraprayag,,,333.0,,,,,68898.0,58537.0,98652.0,70236.0,0,2462,2450.0,0.0,2686.0,2659.0
2021-12-18,Tehri,,,1309.0,,,,,157821.0,136771.0,224223.0,142904.0,1,6247,6224.0,1.0,4912.0,4877.0
2021-12-18,Total,,,40478.0,,,,,2714284.0,2287107.0,4680127.0,3296425.0,35,120317,114078.0,140.0,187937.0,178466.0
2021-12-18,US Nagar,,,10319.0,,,,,402237.0,335390.0,873853.0,631447.0,2,12439,12423.0,29.0,34686.0,32035.0
2021-12-18,Uttarkashi,,,556.0,,,,,87442.0,83057.0,141902.0,110344.0,0,3460,3467.0,0.0,4984.0,4987.0
2021-12-19,Almora,,,1210.0,,,,,180526.0,142887.0,187245.0,122411.0,0,6017,5970.0,3.0,9945.0,9109.0
2021-12-19,Bageshwar,,,141.0,,,,,76530.0,70242.0,104434.0,82583.0,0,2514,2468.0,0.0,2319.0,2275.0
2021-12-19,Chamoli,,,156.0,,,,,111194.0,108437.0,154535.0,127091.0,0,3987,4016.0,0.0,6486.0,6562.0
2021-12-19,Champawat,,,308.0,,,,,71607.0,64803.0,105109.0,73828.0,7,2244,2239.0,5.0,7466.0,7093.0
2021-12-19,Dehradun,,,5758.0,,,,,527020.0,437469.0,935147.0,705358.0,4,37215,33461.0,6.0,30627.0,28160.0
2021-12-19,Haridwar,,,4132.0,,,,,441993.0,365284.0,993591.0,639162.0,4,17551,17526.0,1.0,48347.0,48162.0
2021-12-19,Nainital,,,2461.0,,,,,266482.0,222127.0,446284.0,318549.0,72,14181,12422.0,56.0,20090.0,18460.0
2021-12-19,Pauri,,,712.0,,,,,193701.0,156201.0,234252.0,152168.0,2,7911,7495.0,6.0,7082.0,6229.0
2021-12-19,Pithoragarh,,,1136.0,,,,,129295.0,108747.0,182837.0,131114.0,0,4093,4002.0,1.0,8307.0,7936.0
2021-12-19,Rudraprayag,,,214.0,,,,,68898.0,58656.0,98670.0,70313.0,0,2462,2450.0,0.0,2686.0,2659.0
2021-12-19,Tehri,,,207.0,,,,,157834.0,136823.0,224234.0,143035.0,0,6247,6224.0,0.0,4912.0,4877.0
2021-12-19,Total,,,26694.0,,,,,2714903.0,2292118.0,4682779.0,3314837.0,90,120321,114164.0,120.0,187937.0,178586.0
2021-12-19,US Nagar,,,10162.0,,,,,402380.0,337373.0,874536.0,638800.0,1,12439,12424.0,42.0,34686.0,32077.0
2021-12-19,Uttarkashi,,,97.0,,,,,87443.0,83069.0,141905.0,110425.0,0,3460,3467.0,0.0,4984.0,4987.0
2021-12-20,Almora,,,1427.0,,,,,180560.0,143209.0,187337.0,123390.0,0,6017,5970.0,2.0,9945.0,9111.0
2021-12-20,Bageshwar,,,190.0,,,,,76536.0,70272.0,104461.0,82710.0,0,2514,2468.0,0.0,2319.0,2275.0
2021-12-20,Chamoli,,,587.0,,,,,111196.0,108547.0,154552.0,127549.0,0,3987,4016.0,0.0,6486.0,6562.0
2021-12-20,Champawat,,,483.0,,,,,71619.0,64872.0,105178.0,74161.0,0,2244,2239.0,5.0,7466.0,7098.0
2021-12-20,Dehradun,,,8978.0,,,,,527337.0,438916.0,936543.0,711176.0,16,37215,33477.0,9.0,30627.0,28169.0
2021-12-20,Haridwar,,,8213.0,,,,,442138.0,366637.0,994432.0,645036.0,5,17556,17526.0,2.0,48347.0,48164.0
2021-12-20,Nainital,,,5504.0,,,,,266646.0,223225.0,446929.0,322146.0,60,14181,12482.0,54.0,20090.0,18514.0
2021-12-20,Pauri,,,2644.0,,,,,193778.0,156808.0,234495.0,153885.0,7,7911,7502.0,3.0,7082.0,6232.0
2021-12-20,Pithoragarh,,,1929.0,,,,,129325.0,109267.0,182916.0,132414.0,3,4093,4005.0,5.0,8307.0,7941.0
2021-12-20,Rudraprayag,,,322.0,,,,,68903.0,58780.0,98692.0,70484.0,0,2462,2450.0,0.0,2686.0,2659.0
2021-12-20,Tehri,,,1669.0,,,,,157858.0,137119.0,224366.0,144252.0,0,6247,6224.0,1.0,4912.0,4878.0
2021-12-20,Total,,,43425.0,,,,,2715951.0,2300388.0,4687355.0,3344368.0,91,120326,114250.0,115.0,187937.0,178701.0
2021-12-20,US Nagar,,,10194.0,,,,,402602.0,339466.0,875500.0,645715.0,0,12439,12424.0,32.0,34686.0,32109.0
2021-12-20,Uttarkashi,,,1285.0,,,,,87453.0,83270.0,141954.0,111450.0,0,3460,3467.0,2.0,4984.0,4989.0
2021-12-21,Almora,,,1861.0,,,,,180607.0,143738.0,187446.0,124566.0,0,6017,5970.0,4.0,9945.0,9115.0
2021-12-21,Bageshwar,,,221.0,,,,,76540.0,70318.0,104478.0,82864.0,0,2514,2468.0,0.0,2319.0,2275.0
2021-12-21,Chamoli,,,818.0,,,,,111198.0,108716.0,154562.0,128186.0,0,3987,4016.0,1.0,6486.0,6563.0
2021-12-21,Champawat,,,417.0,,,,,71633.0,64938.0,105230.0,74446.0,0,2244,2239.0,2.0,7466.0,7100.0
2021-12-21,Dehradun,,,10094.0,,,,,527775.0,440473.0,938205.0,717613.0,6,37215,33483.0,9.0,30627.0,28178.0
2021-12-21,Haridwar,,,7468.0,,,,,442256.0,367863.0,995174.0,650418.0,4,17559,17527.0,3.0,48347.0,48167.0
2021-12-21,Nainital,,,5864.0,,,,,266823.0,224654.0,447557.0,325776.0,68,14181,12550.0,138.0,20090.0,18652.0
2021-12-21,Pauri,,,2484.0,,,,,193871.0,157374.0,234744.0,155461.0,4,7911,7506.0,5.0,7082.0,6237.0
2021-12-21,Pithoragarh,,,2207.0,,,,,129359.0,109865.0,183016.0,133889.0,3,4093,4008.0,11.0,8307.0,7952.0
2021-12-21,Rudraprayag,,,317.0,,,,,68908.0,58851.0,98717.0,70700.0,0,2462,2450.0,0.0,2686.0,2659.0
2021-12-21,Tehri,,,1971.0,,,,,157916.0,137492.0,224568.0,145590.0,0,6247,6224.0,2.0,4912.0,4880.0
2021-12-21,Total,,,48723.0,,,,,2717245.0,2310052.0,4692536.0,3376952.0,88,120329,114335.0,259.0,187937.0,178960.0
2021-12-21,US Nagar,,,13856.0,,,,,402895.0,342299.0,876816.0,655129.0,3,12439,12427.0,81.0,34686.0,32190.0
2021-12-21,Uttarkashi,,,1145.0,,,,,87464.0,83471.0,142023.0,112314.0,0,3460,3467.0,3.0,4984.0,4992.0
2021-12-22,Almora,,,1744.0,,,,,180641.0,144212.0,187565.0,125683.0,2,6017,5972.0,1.0,9945.0,9116.0
2021-12-22,Bageshwar,,,161.0,,,,,76543.0,70349.0,104499.0,82970.0,1,2514,2469.0,0.0,2319.0,2275.0
2021-12-22,Chamoli,,,609.0,,,,,111203.0,108810.0,154570.0,128688.0,1,3987,4017.0,1.0,6486.0,6564.0
2021-12-22,Champawat,,,606.0,,,,,71655.0,65060.0,105318.0,74820.0,0,2244,2239.0,1.0,7466.0,7101.0
2021-12-22,Dehradun,,,8529.0,,,,,528127.0,441803.0,939716.0,722949.0,23,37215,33506.0,13.0,30627.0,28191.0
2021-12-22,Haridwar,,,11026.0,,,,,442462.0,369747.0,996269.0,658259.0,27,17585,17528.0,1.0,48347.0,48168.0
2021-12-22,Nainital,,,4939.0,,,,,266994.0,225767.0,448180.0,328808.0,26,14181,12576.0,49.0,20090.0,18701.0
2021-12-22,Pauri,,,2270.0,,,,,193944.0,157867.0,234984.0,156925.0,0,7911,7506.0,2.0,7082.0,6239.0
2021-12-22,Pithoragarh,,,2045.0,,,,,129392.0,110357.0,183142.0,135283.0,1,4093,4009.0,11.0,8307.0,7963.0
2021-12-22,Rudraprayag,,,381.0,,,,,68911.0,58948.0,98743.0,70955.0,0,2462,2450.0,0.0,2686.0,2659.0
2021-12-22,Tehri,,,1508.0,,,,,157960.0,137769.0,224705.0,146640.0,0,6247,6224.0,3.0,4912.0,4883.0
2021-12-22,Total,,,46200.0,,,,,2718424.0,2319046.0,4697537.0,3407978.0,81,120355,114390.0,126.0,187937.0,179086.0
2021-12-22,US Nagar,,,11789.0,,,,,403114.0,344819.0,877757.0,663238.0,0,12439,12427.0,43.0,34686.0,32233.0
2021-12-22,Uttarkashi,,,593.0,,,,,87478.0,83538.0,142089.0,112760.0,0,3460,3467.0,1.0,4984.0,4993.0
2021-12-23,Almora,,,2119.0,,,,,180669.0,144832.0,187702.0,127017.0,2,6017,5974.0,0.0,9945.0,9116.0
2021-12-23,Bageshwar,,,157.0,,,,,76545.0,70383.0,104523.0,83067.0,0,2514,2469.0,1.0,2319.0,2276.0
2021-12-23,Chamoli,,,412.0,,,,,111205.0,108873.0,154580.0,129025.0,0,3987,4017.0,0.0,6486.0,6564.0
2021-12-23,Champawat,,,805.0,,,,,71670.0,65240.0,105406.0,75342.0,0,2244,2239.0,0.0,7466.0,7101.0
2021-12-23,Dehradun,,,8593.0,,,,,528480.0,443135.0,941318.0,728255.0,8,37215,33514.0,8.0,30627.0,28199.0
2021-12-23,Haridwar,,,8379.0,,,,,442598.0,371238.0,996970.0,664310.0,2,17587,17528.0,0.0,48347.0,48168.0
2021-12-23,Nainital,,,5036.0,,,,,267189.0,226950.0,448802.0,331844.0,312,14181,12888.0,34.0,20090.0,18735.0
2021-12-23,Pauri,,,1853.0,,,,,194012.0,158284.0,235221.0,158056.0,0,7911,7506.0,8.0,7082.0,6247.0
2021-12-23,Pithoragarh,,,1980.0,,,,,129417.0,110910.0,183261.0,136566.0,0,4093,4009.0,6.0,8307.0,7969.0
2021-12-23,Rudraprayag,,,325.0,,,,,68921.0,59058.0,98761.0,71142.0,0,2462,2450.0,1.0,2686.0,2660.0
2021-12-23,Tehri,,,1592.0,,,,,158023.0,138069.0,224867.0,147707.0,1,6247,6225.0,2.0,4912.0,4885.0
2021-12-23,Total,,,44419.0,,,,,2719572.0,2327969.0,4702475.0,3437388.0,326,120357,114714.0,99.0,187937.0,179185.0
2021-12-23,US Nagar,,,12498.0,,,,,403362.0,347375.0,878927.0,671762.0,1,12439,12428.0,38.0,34686.0,32271.0
2021-12-23,Uttarkashi,,,670.0,,,,,87481.0,83622.0,142137.0,113295.0,0,3460,3467.0,1.0,4984.0,4994.0
2021-12-24,Almora,,,1673.0,,,,,180690.0,145310.0,187786.0,128107.0,1,6017,5975.0,4.0,9945.0,9120.0
2021-12-24,Bageshwar,,,155.0,,,,,76548.0,70415.0,104544.0,83166.0,1,2514,2470.0,1.0,2319.0,2277.0
2021-12-24,Chamoli,,,1191.0,,,,,111209.0,109038.0,154604.0,130023.0,0,3987,4017.0,1.0,6486.0,6565.0
2021-12-24,Champawat,,,469.0,,,,,71680.0,65326.0,105472.0,75649.0,0,2244,2239.0,2.0,7466.0,7103.0
2021-12-24,Dehradun,,,9993.0,,,,,528929.0,444595.0,943080.0,734577.0,10,37215,33524.0,9.0,30627.0,28208.0
2021-12-24,Haridwar,,,11799.0,,,,,442804.0,373256.0,998026.0,672829.0,32,17619,17528.0,6.0,48347.0,48174.0
2021-12-24,Nainital,,,4985.0,,,,,267370.0,228023.0,449522.0,334855.0,40,14181,12928.0,132.0,20090.0,18867.0
2021-12-24,Pauri,,,1771.0,,,,,194080.0,158633.0,235425.0,159206.0,0,7911,7506.0,0.0,7082.0,6247.0
2021-12-24,Pithoragarh,,,1969.0,,,,,129449.0,111410.0,183354.0,137910.0,0,4093,4009.0,2.0,8307.0,7971.0
2021-12-24,Rudraprayag,,,274.0,,,,,68926.0,59134.0,98793.0,71303.0,0,2462,2450.0,0.0,2686.0,2660.0
2021-12-24,Tehri,,,1331.0,,,,,158072.0,138302.0,225020.0,148603.0,0,6247,6225.0,0.0,4912.0,4885.0
2021-12-24,Total,,,50262.0,,,,,2720824.0,2337243.0,4707932.0,3471667.0,85,120389,114767.0,191.0,187937.0,179376.0
2021-12-24,US Nagar,,,14047.0,,,,,403576.0,350139.0,880072.0,681686.0,1,12439,12429.0,34.0,34686.0,32305.0
2021-12-24,Uttarkashi,,,605.0,,,,,87491.0,83662.0,142234.0,113753.0,0,3460,3467.0,0.0,4984.0,4994.0
2021-12-25,Almora,,,666.0,,,,,180703.0,145513.0,187847.0,128496.0,0,6017,5975.0,2.0,9945.0,9122.0
2021-12-25,Bageshwar,,,107.0,,,,,76549.0,70438.0,104562.0,83231.0,0,2514,2470.0,0.0,2319.0,2277.0
2021-12-25,Chamoli,,,535.0,,,,,111210.0,109118.0,154611.0,130470.0,0,3987,4017.0,0.0,6486.0,6565.0
2021-12-25,Champawat,,,232.0,,,,,71689.0,65409.0,105507.0,75754.0,0,2244,2239.0,0.0,7466.0,7103.0
2021-12-25,Dehradun,,,7372.0,,,,,529253.0,445691.0,944370.0,739239.0,11,37215,33535.0,7.0,30627.0,28215.0
2021-12-25,Haridwar,,,8717.0,,,,,442959.0,374732.0,998917.0,679024.0,3,17622,17528.0,8.0,48351.0,48178.0
2021-12-25,Nainital,,,4085.0,,,,,267527.0,228793.0,450132.0,337403.0,77,14181,13005.0,155.0,20090.0,19022.0
2021-12-25,Pauri,,,566.0,,,,,194099.0,158737.0,235531.0,159543.0,0,7911,7506.0,1.0,7082.0,6248.0
2021-12-25,Pithoragarh,,,1415.0,,,,,129468.0,111818.0,183469.0,138783.0,1,4093,4010.0,6.0,8307.0,7977.0
2021-12-25,Rudraprayag,,,457.0,,,,,68935.0,59306.0,98830.0,71542.0,0,2462,2450.0,0.0,2686.0,2660.0
2021-12-25,Tehri,,,570.0,,,,,158084.0,138414.0,225084.0,148985.0,0,6247,6225.0,1.0,4912.0,4886.0
2021-12-25,Total,,,38188.0,,,,,2721717.0,2344274.0,4712103.0,3497760.0,94,120392,114858.0,221.0,187941.0,179593.0
2021-12-25,US Nagar,,,13181.0,,,,,403744.0,352603.0,880974.0,691333.0,2,12439,12431.0,41.0,34686.0,32346.0
2021-12-25,Uttarkashi,,,285.0,,,,,87497.0,83702.0,142269.0,113957.0,0,3460,3467.0,0.0,4984.0,4994.0
2021-12-26,Almora,,,339.0,,,,,180706.0,145633.0,187860.0,128699.0,1,6017,5976.0,1.0,9945.0,9123.0
2021-12-26,Bageshwar,,,106.0,,,,,76556.0,70476.0,104572.0,83282.0,0,2514,2470.0,0.0,2319.0,2277.0
2021-12-26,Chamoli,,,240.0,,,,,111210.0,109151.0,154612.0,130676.0,0,3987,4017.0,0.0,6486.0,6565.0
2021-12-26,Champawat,,,22.0,,,,,71690.0,65412.0,105508.0,75771.0,0,2244,2239.0,0.0,7466.0,7103.0
2021-12-26,Dehradun,,,4452.0,,,,,529433.0,446316.0,945141.0,742115.0,4,37215,33539.0,12.0,30627.0,28227.0
2021-12-26,Haridwar,,,7338.0,,,,,443066.0,375871.0,999601.0,684432.0,0,17622,17528.0,2.0,48351.0,48180.0
2021-12-26,Nainital,,,1675.0,,,,,267570.0,229163.0,450337.0,338460.0,1,14181,13006.0,67.0,20090.0,19089.0
2021-12-26,Pauri,,,10.0,,,,,194100.0,158737.0,235534.0,159549.0,0,7911,7506.0,0.0,7082.0,6248.0
2021-12-26,Pithoragarh,,,776.0,,,,,129482.0,112029.0,183519.0,139284.0,0,4093,4010.0,0.0,8307.0,7977.0
2021-12-26,Rudraprayag,,,165.0,,,,,68944.0,59361.0,98846.0,71627.0,0,2462,2450.0,0.0,2686.0,2660.0
2021-12-26,Tehri,,,121.0,,,,,158085.0,138424.0,225093.0,149086.0,0,6247,6225.0,0.0,4912.0,4886.0
2021-12-26,Total,,,24492.0,,,,,2722200.0,2348561.0,4714495.0,3515090.0,7,120392,114865.0,91.0,187941.0,179684.0
2021-12-26,US Nagar,,,9231.0,,,,,403861.0,354284.0,881603.0,698137.0,1,12439,12432.0,9.0,34686.0,32355.0
2021-12-26,Uttarkashi,,,17.0,,,,,87497.0,83704.0,142269.0,113972.0,0,3460,3467.0,0.0,4984.0,4994.0
2021-12-27,Almora,,,1879.0,,,,,180745.0,146152.0,187966.0,129914.0,0,6017,5976.0,1.0,9945.0,9124.0
2021-12-27,Bageshwar,,,151.0,,,,,76558.0,70516.0,104585.0,83378.0,0,2514,2470.0,0.0,2319.0,2277.0
2021-12-27,Chamoli,,,585.0,,,,,111215.0,109247.0,154645.0,131127.0,0,3987,4017.0,0.0,6486.0,6565.0
2021-12-27,Champawat,,,607.0,,,,,71707.0,65545.0,105581.0,76155.0,0,2244,2239.0,4.0,7466.0,7107.0
2021-12-27,Dehradun,,,10300.0,,,,,529863.0,447718.0,946984.0,748740.0,17,37215,33556.0,14.0,30627.0,28241.0
2021-12-27,Haridwar,,,15309.0,,,,,443365.0,378361.0,1001121.0,695432.0,16,17629,17537.0,4.0,48354.0,48181.0
2021-12-27,Nainital,,,4980.0,,,,,267757.0,230049.0,451113.0,341591.0,8,14181,13014.0,13.0,20090.0,19102.0
2021-12-27,Pauri,,,2593.0,,,,,194183.0,159278.0,235828.0,161224.0,5,7911,7511.0,1.0,7082.0,6249.0
2021-12-27,Pithoragarh,,,1357.0,,,,,129526.0,112364.0,183667.0,140114.0,1,4093,4011.0,1.0,8307.0,7978.0
2021-12-27,Rudraprayag,,,357.0,,,,,68947.0,59458.0,98877.0,71853.0,0,2462,2450.0,0.0,2686.0,2660.0
2021-12-27,Tehri,,,1557.0,,,,,158121.0,138683.0,225216.0,150225.0,1,6247,6226.0,5.0,4912.0,4891.0
2021-12-27,Total,,,51736.0,,,,,2723596.0,2357573.0,4720743.0,3550170.0,50,120399,114908.0,59.0,187944.0,179740.0
2021-12-27,US Nagar,,,11331.0,,,,,404109.0,356343.0,882848.0,705916.0,2,12439,12434.0,16.0,34686.0,32371.0
2021-12-27,Uttarkashi,,,730.0,,,,,87500.0,83859.0,142312.0,114501.0,0,3460,3467.0,0.0,4984.0,4994.0
2021-12-28,Almora,,,2379.0,,,,,180768.0,146947.0,188034.0,131407.0,3,6017,5979.0,9.0,9945.0,9133.0
2021-12-28,Bageshwar,,,117.0,,,,,76560.0,70542.0,104595.0,83457.0,0,2514,2470.0,0.0,2319.0,2277.0
2021-12-28,Chamoli,,,517.0,,,,,111216.0,109320.0,154661.0,131554.0,0,3987,4017.0,0.0,6486.0,6565.0
2021-12-28,Champawat,,,791.0,,,,,71728.0,65778.0,105665.0,76608.0,9,2244,2248.0,3.0,7466.0,7110.0
2021-12-28,Dehradun,,,10135.0,,,,,530313.0,449213.0,948857.0,755057.0,19,37215,33575.0,24.0,30627.0,28265.0
2021-12-28,Haridwar,,,15072.0,,,,,443602.0,380893.0,1002430.0,706426.0,0,17629,17537.0,6.0,48358.0,48183.0
2021-12-28,Nainital,,,4925.0,,,,,267951.0,231070.0,451786.0,344628.0,97,14181,13111.0,38.0,20090.0,19140.0
2021-12-28,Pauri,,,2366.0,,,,,194271.0,159815.0,236092.0,162701.0,0,7911,7511.0,8.0,7082.0,6257.0
2021-12-28,Pithoragarh,,,1683.0,,,,,129559.0,112815.0,183759.0,141221.0,1,4093,4012.0,14.0,8307.0,7992.0
2021-12-28,Rudraprayag,,,274.0,,,,,68953.0,59525.0,98904.0,72027.0,0,2462,2450.0,0.0,2686.0,2660.0
2021-12-28,Tehri,,,1716.0,,,,,158162.0,139001.0,225403.0,151395.0,0,6247,6226.0,0.0,4912.0,4891.0
2021-12-28,Total,,,53254.0,,,,,2724944.0,2367358.0,4726690.0,3586344.0,130,120399,115038.0,122.0,187949.0,179857.0
2021-12-28,US Nagar,,,11819.0,,,,,404346.0,358391.0,884123.0,714175.0,0,12439,12434.0,20.0,34687.0,32390.0
2021-12-28,Uttarkashi,,,1460.0,,,,,87515.0,84048.0,142381.0,115688.0,1,3460,3468.0,0.0,4984.0,4994.0
2021-12-29,Almora,,,2055.0,,,,,180794.0,147693.0,188128.0,132596.0,2,6017,5981.0,1.0,9945.0,9134.0
2021-12-29,Bageshwar,,,147.0,,,,,76565.0,70564.0,104611.0,83561.0,0,2514,2470.0,0.0,2319.0,2277.0
2021-12-29,Chamoli,,,580.0,,,,,111219.0,109403.0,154684.0,132025.0,0,3987,4017.0,0.0,6486.0,6565.0
2021-12-29,Champawat,,,1219.0,,,,,71755.0,66067.0,105753.0,77423.0,1,2244,2249.0,7.0,7466.0,7117.0
2021-12-29,Dehradun,,,9348.0,,,,,530694.0,450783.0,950611.0,760700.0,70,37215,33645.0,18.0,30627.0,28283.0
2021-12-29,Haridwar,,,17352.0,,,,,443904.0,383861.0,1003984.0,718954.0,22,17650,17538.0,4.0,48358.0,48187.0
2021-12-29,Nainital,,,4580.0,,,,,268135.0,231958.0,452498.0,347424.0,4,14181,13115.0,18.0,20090.0,19158.0
2021-12-29,Pauri,,,2171.0,,,,,194359.0,160242.0,236393.0,164056.0,1,7911,7512.0,6.0,7082.0,6263.0
